corpus,central_bank,document_type,meeting_date,event_id,source,is_scheduled,is_fomc_intermeeting
ECB Statement,ECB,Statement,2020-01-23,ecb_stmt_20200123,ecb_statements,TRUE,FALSE
ECB Statement,ECB,Statement,2020-03-12,ecb_stmt_20200312,ecb_statements,FALSE,FALSE
ECB Statement,ECB,Statement,2020-04-30,ecb_stmt_20200430,ecb_statements,TRUE,FALSE
ECB Statement,ECB,Statement,2020-06-04,ecb_stmt_20200604,ecb_statements,TRUE,FALSE
ECB Statement,ECB,Statement,2020-07-16,ecb_stmt_20200716,ecb_statements,TRUE,FALSE
ECB Statement,ECB,Statement,2020-09-10,ecb_stmt_20200910,ecb_statements,TRUE,FALSE
ECB Statement,ECB,Statement,2020-10-29,ecb_stmt_20201029,ecb_statements,TRUE,FALSE
ECB Statement,ECB,Statement,2020-12-10,ecb_stmt_20201210,ecb_statements,TRUE,FALSE
ECB Statement,ECB,Statement,2021-01-21,ecb_stmt_20210121,ecb_statements,TRUE,FALSE
ECB Statement,ECB,Statement,2021-03-11,ecb_stmt_20210311,ecb_statements,TRUE,FALSE
ECB Statement,ECB,Statement,2021-04-22,ecb_stmt_20210422,ecb_statements,TRUE,FALSE
ECB Statement,ECB,Statement,2021-06-10,ecb_stmt_20210610,ecb_statements,TRUE,FALSE
ECB Statement,ECB,Statement,2021-07-22,ecb_stmt_20210722,ecb_statements,TRUE,FALSE
ECB Statement,ECB,Statement,2021-09-09,ecb_stmt_20210909,ecb_statements,TRUE,FALSE
ECB Statement,ECB,Statement,2021-10-28,ecb_stmt_20211028,ecb_statements,TRUE,FALSE
ECB Statement,ECB,Statement,2021-12-16,ecb_stmt_20211216,ecb_statements,TRUE,FALSE
ECB Statement,ECB,Statement,2022-02-03,ecb_stmt_20220203,ecb_statements,TRUE,FALSE
ECB Statement,ECB,Statement,2022-03-10,ecb_stmt_20220310,ecb_statements,TRUE,FALSE
ECB Statement,ECB,Statement,2022-04-14,ecb_stmt_20220414,ecb_statements,TRUE,FALSE
ECB Statement,ECB,Statement,2022-06-09,ecb_stmt_20220609,ecb_statements,TRUE,FALSE
ECB Statement,ECB,Statement,2022-07-21,ecb_stmt_20220721,ecb_statements,TRUE,FALSE
ECB Statement,ECB,Statement,2022-09-08,ecb_stmt_20220908,ecb_statements,TRUE,FALSE
ECB Statement,ECB,Statement,2022-10-27,ecb_stmt_20221027,ecb_statements,TRUE,FALSE
ECB Statement,ECB,Statement,2022-12-15,ecb_stmt_20221215,ecb_statements,TRUE,FALSE
ECB Statement,ECB,Statement,2023-02-02,ecb_stmt_20230202,ecb_statements,TRUE,FALSE
ECB Statement,ECB,Statement,2023-03-16,ecb_stmt_20230316,ecb_statements,TRUE,FALSE
ECB Statement,ECB,Statement,2023-05-04,ecb_stmt_20230504,ecb_statements,TRUE,FALSE
ECB Statement,ECB,Statement,2023-06-15,ecb_stmt_20230615,ecb_statements,TRUE,FALSE
ECB Statement,ECB,Statement,2023-07-27,ecb_stmt_20230727,ecb_statements,TRUE,FALSE
ECB Statement,ECB,Statement,2023-09-14,ecb_stmt_20230914,ecb_statements,TRUE,FALSE
ECB Statement,ECB,Statement,2023-10-26,ecb_stmt_20231026,ecb_statements,TRUE,FALSE
ECB Statement,ECB,Statement,2023-12-14,ecb_stmt_20231214,ecb_statements,TRUE,FALSE
ECB Statement,ECB,Statement,2024-01-25,ecb_stmt_20240125,ecb_statements,TRUE,FALSE
ECB Statement,ECB,Statement,2024-03-07,ecb_stmt_20240307,ecb_statements,TRUE,FALSE
ECB Statement,ECB,Statement,2024-04-11,ecb_stmt_20240411,ecb_statements,TRUE,FALSE
ECB Statement,ECB,Statement,2024-06-06,ecb_stmt_20240606,ecb_statements,TRUE,FALSE
ECB Statement,ECB,Statement,2024-07-18,ecb_stmt_20240718,ecb_statements,TRUE,FALSE
ECB Statement,ECB,Statement,2024-09-12,ecb_stmt_20240912,ecb_statements,TRUE,FALSE
ECB Statement,ECB,Statement,2024-10-17,ecb_stmt_20241017,ecb_statements,TRUE,FALSE
ECB Statement,ECB,Statement,2024-12-12,ecb_stmt_20241212,ecb_statements,TRUE,FALSE
ECB Statement,ECB,Statement,2025-01-30,ecb_stmt_20250130,ecb_statements,TRUE,FALSE
ECB Statement,ECB,Statement,2025-03-06,ecb_stmt_20250306,ecb_statements,TRUE,FALSE
ECB Statement,ECB,Statement,2025-04-17,ecb_stmt_20250417,ecb_statements,TRUE,FALSE
ECB Statement,ECB,Statement,2025-06-05,ecb_stmt_20250605,ecb_statements,TRUE,FALSE
ECB Statement,ECB,Statement,2025-07-24,ecb_stmt_20250724,ecb_statements,TRUE,FALSE
ECB Statement,ECB,Statement,2025-09-11,ecb_stmt_20250911,ecb_statements,TRUE,FALSE
ECB Statement,ECB,Statement,2025-10-30,ecb_stmt_20251030,ecb_statements,TRUE,FALSE
ECB Statement,ECB,Statement,2025-12-18,ecb_stmt_20251218,ecb_statements,TRUE,FALSE
ECB Statement,ECB,Statement,2026-02-05,ecb_stmt_20260205,ecb_statements,TRUE,FALSE
ECB Statement,ECB,Statement,2026-03-19,ecb_stmt_20260319,ecb_statements,TRUE,FALSE
FOMC Press Conference,FOMC,Press Conference,2011-04-27,fomc_presconf_20110427,fomc_press_conferences,TRUE,FALSE
FOMC Press Conference,FOMC,Press Conference,2011-06-22,fomc_presconf_20110622,fomc_press_conferences,TRUE,FALSE
FOMC Press Conference,FOMC,Press Conference,2011-09-21,fomc_presconf_20110921,fomc_press_conferences,TRUE,FALSE
FOMC Press Conference,FOMC,Press Conference,2011-11-02,fomc_presconf_20111102,fomc_press_conferences,TRUE,FALSE
FOMC Press Conference,FOMC,Press Conference,2012-01-25,fomc_presconf_20120125,fomc_press_conferences,TRUE,FALSE
FOMC Press Conference,FOMC,Press Conference,2012-04-25,fomc_presconf_20120425,fomc_press_conferences,TRUE,FALSE
FOMC Press Conference,FOMC,Press Conference,2012-06-20,fomc_presconf_20120620,fomc_press_conferences,TRUE,FALSE
FOMC Press Conference,FOMC,Press Conference,2012-09-13,fomc_presconf_20120913,fomc_press_conferences,TRUE,FALSE
FOMC Press Conference,FOMC,Press Conference,2012-12-12,fomc_presconf_20121212,fomc_press_conferences,TRUE,FALSE
FOMC Press Conference,FOMC,Press Conference,2013-03-20,fomc_presconf_20130320,fomc_press_conferences,TRUE,FALSE
FOMC Press Conference,FOMC,Press Conference,2013-06-19,fomc_presconf_20130619,fomc_press_conferences,TRUE,FALSE
FOMC Press Conference,FOMC,Press Conference,2013-09-18,fomc_presconf_20130918,fomc_press_conferences,TRUE,FALSE
FOMC Press Conference,FOMC,Press Conference,2013-12-18,fomc_presconf_20131218,fomc_press_conferences,TRUE,FALSE
FOMC Press Conference,FOMC,Press Conference,2014-03-19,fomc_presconf_20140319,fomc_press_conferences,TRUE,FALSE
FOMC Press Conference,FOMC,Press Conference,2014-06-18,fomc_presconf_20140618,fomc_press_conferences,TRUE,FALSE
FOMC Press Conference,FOMC,Press Conference,2014-09-17,fomc_presconf_20140917,fomc_press_conferences,TRUE,FALSE
FOMC Press Conference,FOMC,Press Conference,2014-12-17,fomc_presconf_20141217,fomc_press_conferences,TRUE,FALSE
FOMC Press Conference,FOMC,Press Conference,2015-03-18,fomc_presconf_20150318,fomc_press_conferences,TRUE,FALSE
FOMC Press Conference,FOMC,Press Conference,2015-06-17,fomc_presconf_20150617,fomc_press_conferences,TRUE,FALSE
FOMC Press Conference,FOMC,Press Conference,2015-09-17,fomc_presconf_20150917,fomc_press_conferences,TRUE,FALSE
FOMC Press Conference,FOMC,Press Conference,2015-12-16,fomc_presconf_20151216,fomc_press_conferences,TRUE,FALSE
FOMC Press Conference,FOMC,Press Conference,2016-03-16,fomc_presconf_20160316,fomc_press_conferences,TRUE,FALSE
FOMC Press Conference,FOMC,Press Conference,2016-06-15,fomc_presconf_20160615,fomc_press_conferences,TRUE,FALSE
FOMC Press Conference,FOMC,Press Conference,2016-09-21,fomc_presconf_20160921,fomc_press_conferences,TRUE,FALSE
FOMC Press Conference,FOMC,Press Conference,2016-12-14,fomc_presconf_20161214,fomc_press_conferences,TRUE,FALSE
FOMC Press Conference,FOMC,Press Conference,2017-03-15,fomc_presconf_20170315,fomc_press_conferences,TRUE,FALSE
FOMC Press Conference,FOMC,Press Conference,2017-06-14,fomc_presconf_20170614,fomc_press_conferences,TRUE,FALSE
FOMC Press Conference,FOMC,Press Conference,2017-09-20,fomc_presconf_20170920,fomc_press_conferences,TRUE,FALSE
FOMC Press Conference,FOMC,Press Conference,2017-12-13,fomc_presconf_20171213,fomc_press_conferences,TRUE,FALSE
FOMC Press Conference,FOMC,Press Conference,2018-03-21,fomc_presconf_20180321,fomc_press_conferences,TRUE,FALSE
FOMC Press Conference,FOMC,Press Conference,2018-06-13,fomc_presconf_20180613,fomc_press_conferences,TRUE,FALSE
FOMC Press Conference,FOMC,Press Conference,2018-09-26,fomc_presconf_20180926,fomc_press_conferences,TRUE,FALSE
FOMC Press Conference,FOMC,Press Conference,2018-12-19,fomc_presconf_20181219,fomc_press_conferences,TRUE,FALSE
FOMC Press Conference,FOMC,Press Conference,2019-01-30,fomc_presconf_20190130,fomc_press_conferences,TRUE,FALSE
FOMC Press Conference,FOMC,Press Conference,2019-03-20,fomc_presconf_20190320,fomc_press_conferences,TRUE,FALSE
FOMC Press Conference,FOMC,Press Conference,2019-05-01,fomc_presconf_20190501,fomc_press_conferences,TRUE,FALSE
FOMC Press Conference,FOMC,Press Conference,2019-06-19,fomc_presconf_20190619,fomc_press_conferences,TRUE,FALSE
FOMC Press Conference,FOMC,Press Conference,2019-07-31,fomc_presconf_20190731,fomc_press_conferences,TRUE,FALSE
FOMC Press Conference,FOMC,Press Conference,2019-09-18,fomc_presconf_20190918,fomc_press_conferences,TRUE,FALSE
FOMC Press Conference,FOMC,Press Conference,2019-10-30,fomc_presconf_20191030,fomc_press_conferences,TRUE,FALSE
FOMC Press Conference,FOMC,Press Conference,2019-12-11,fomc_presconf_20191211,fomc_press_conferences,TRUE,FALSE
FOMC Press Conference,FOMC,Press Conference,2020-01-29,fomc_presconf_20200129,fomc_press_conferences,TRUE,FALSE
FOMC Press Conference,FOMC,Press Conference,2020-03-03,fomc_presconf_20200303,fomc_press_conferences,FALSE,FALSE
FOMC Press Conference,FOMC,Press Conference,2020-03-15,fomc_presconf_20200315,fomc_press_conferences,FALSE,FALSE
FOMC Press Conference,FOMC,Press Conference,2020-04-29,fomc_presconf_20200429,fomc_press_conferences,TRUE,FALSE
FOMC Press Conference,FOMC,Press Conference,2020-06-10,fomc_presconf_20200610,fomc_press_conferences,TRUE,FALSE
FOMC Press Conference,FOMC,Press Conference,2020-07-29,fomc_presconf_20200729,fomc_press_conferences,TRUE,FALSE
FOMC Press Conference,FOMC,Press Conference,2020-09-16,fomc_presconf_20200916,fomc_press_conferences,TRUE,FALSE
FOMC Press Conference,FOMC,Press Conference,2020-11-05,fomc_presconf_20201105,fomc_press_conferences,TRUE,FALSE
FOMC Press Conference,FOMC,Press Conference,2020-12-16,fomc_presconf_20201216,fomc_press_conferences,TRUE,FALSE
FOMC Press Conference,FOMC,Press Conference,2021-01-27,fomc_presconf_20210127,fomc_press_conferences,TRUE,FALSE
FOMC Press Conference,FOMC,Press Conference,2021-03-17,fomc_presconf_20210317,fomc_press_conferences,TRUE,FALSE
FOMC Press Conference,FOMC,Press Conference,2021-04-28,fomc_presconf_20210428,fomc_press_conferences,TRUE,FALSE
FOMC Press Conference,FOMC,Press Conference,2021-06-16,fomc_presconf_20210616,fomc_press_conferences,TRUE,FALSE
FOMC Press Conference,FOMC,Press Conference,2021-07-28,fomc_presconf_20210728,fomc_press_conferences,TRUE,FALSE
FOMC Press Conference,FOMC,Press Conference,2021-09-22,fomc_presconf_20210922,fomc_press_conferences,TRUE,FALSE
FOMC Press Conference,FOMC,Press Conference,2021-11-03,fomc_presconf_20211103,fomc_press_conferences,TRUE,FALSE
FOMC Press Conference,FOMC,Press Conference,2021-12-15,fomc_presconf_20211215,fomc_press_conferences,TRUE,FALSE
FOMC Press Conference,FOMC,Press Conference,2022-01-26,fomc_presconf_20220126,fomc_press_conferences,TRUE,FALSE
FOMC Press Conference,FOMC,Press Conference,2022-03-16,fomc_presconf_20220316,fomc_press_conferences,TRUE,FALSE
FOMC Press Conference,FOMC,Press Conference,2022-05-04,fomc_presconf_20220504,fomc_press_conferences,TRUE,FALSE
FOMC Press Conference,FOMC,Press Conference,2022-06-15,fomc_presconf_20220615,fomc_press_conferences,TRUE,FALSE
FOMC Press Conference,FOMC,Press Conference,2022-07-27,fomc_presconf_20220727,fomc_press_conferences,TRUE,FALSE
FOMC Press Conference,FOMC,Press Conference,2022-09-21,fomc_presconf_20220921,fomc_press_conferences,TRUE,FALSE
FOMC Press Conference,FOMC,Press Conference,2022-11-02,fomc_presconf_20221102,fomc_press_conferences,TRUE,FALSE
FOMC Press Conference,FOMC,Press Conference,2022-12-14,fomc_presconf_20221214,fomc_press_conferences,TRUE,FALSE
FOMC Press Conference,FOMC,Press Conference,2023-02-01,fomc_presconf_20230201,fomc_press_conferences,TRUE,FALSE
FOMC Press Conference,FOMC,Press Conference,2023-03-22,fomc_presconf_20230322,fomc_press_conferences,TRUE,FALSE
FOMC Press Conference,FOMC,Press Conference,2023-05-03,fomc_presconf_20230503,fomc_press_conferences,TRUE,FALSE
FOMC Press Conference,FOMC,Press Conference,2023-06-14,fomc_presconf_20230614,fomc_press_conferences,TRUE,FALSE
FOMC Press Conference,FOMC,Press Conference,2023-07-26,fomc_presconf_20230726,fomc_press_conferences,TRUE,FALSE
FOMC Press Conference,FOMC,Press Conference,2023-09-20,fomc_presconf_20230920,fomc_press_conferences,TRUE,FALSE
FOMC Press Conference,FOMC,Press Conference,2023-11-01,fomc_presconf_20231101,fomc_press_conferences,TRUE,FALSE
FOMC Press Conference,FOMC,Press Conference,2023-12-13,fomc_presconf_20231213,fomc_press_conferences,TRUE,FALSE
FOMC Press Conference,FOMC,Press Conference,2024-01-31,fomc_presconf_20240131,fomc_press_conferences,TRUE,FALSE
FOMC Press Conference,FOMC,Press Conference,2024-03-20,fomc_presconf_20240320,fomc_press_conferences,TRUE,FALSE
FOMC Press Conference,FOMC,Press Conference,2024-05-01,fomc_presconf_20240501,fomc_press_conferences,TRUE,FALSE
FOMC Press Conference,FOMC,Press Conference,2024-06-12,fomc_presconf_20240612,fomc_press_conferences,TRUE,FALSE
FOMC Press Conference,FOMC,Press Conference,2024-07-31,fomc_presconf_20240731,fomc_press_conferences,TRUE,FALSE
FOMC Press Conference,FOMC,Press Conference,2024-09-18,fomc_presconf_20240918,fomc_press_conferences,TRUE,FALSE
FOMC Press Conference,FOMC,Press Conference,2024-11-07,fomc_presconf_20241107,fomc_press_conferences,TRUE,FALSE
FOMC Press Conference,FOMC,Press Conference,2024-12-18,fomc_presconf_20241218,fomc_press_conferences,TRUE,FALSE
FOMC Press Conference,FOMC,Press Conference,2025-01-29,fomc_presconf_20250129,fomc_press_conferences,TRUE,FALSE
FOMC Press Conference,FOMC,Press Conference,2025-03-19,fomc_presconf_20250319,fomc_press_conferences,TRUE,FALSE
FOMC Press Conference,FOMC,Press Conference,2025-05-07,fomc_presconf_20250507,fomc_press_conferences,TRUE,FALSE
FOMC Press Conference,FOMC,Press Conference,2025-06-18,fomc_presconf_20250618,fomc_press_conferences,TRUE,FALSE
FOMC Press Conference,FOMC,Press Conference,2025-07-30,fomc_presconf_20250730,fomc_press_conferences,TRUE,FALSE
FOMC Press Conference,FOMC,Press Conference,2025-09-17,fomc_presconf_20250917,fomc_press_conferences,TRUE,FALSE
FOMC Press Conference,FOMC,Press Conference,2025-10-29,fomc_presconf_20251029,fomc_press_conferences,TRUE,FALSE
FOMC Press Conference,FOMC,Press Conference,2025-12-10,fomc_presconf_20251210,fomc_press_conferences,TRUE,FALSE
FOMC Press Conference,FOMC,Press Conference,2026-01-28,fomc_presconf_20260128,fomc_press_conferences,TRUE,FALSE
FOMC Press Conference,FOMC,Press Conference,2026-03-18,fomc_presconf_20260318,fomc_press_conferences,TRUE,FALSE
FOMC Statement,FOMC,Statement,1994-02-04,fomc_stmt_19940204,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,1994-03-22,fomc_stmt_19940322,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,1994-04-18,fomc_stmt_19940418,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,1994-05-17,fomc_stmt_19940517,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,1994-08-16,fomc_stmt_19940816,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,1994-11-15,fomc_stmt_19941115,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,1995-02-01,fomc_stmt_19950201,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,1995-03-28,fomc_stmt_19950328,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,1995-07-06,fomc_stmt_19950706,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,1995-12-19,fomc_stmt_19951219,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,1996-01-31,fomc_stmt_19960131,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,1997-03-25,fomc_stmt_19970325,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,1998-09-29,fomc_stmt_19980929,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,1998-10-15,fomc_stmt_19981015,fomc_statements,FALSE,TRUE
FOMC Statement,FOMC,Statement,1998-11-17,fomc_stmt_19981117,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,1999-02-03,fomc_stmt_19990203,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,1999-03-30,fomc_stmt_19990330,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,1999-05-18,fomc_stmt_19990518,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,1999-06-30,fomc_stmt_19990630,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,1999-08-24,fomc_stmt_19990824,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,1999-10-05,fomc_stmt_19991005,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,1999-11-16,fomc_stmt_19991116,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,1999-12-21,fomc_stmt_19991221,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,2000-02-02,fomc_stmt_20000202,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,2000-03-21,fomc_stmt_20000321,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,2000-05-16,fomc_stmt_20000516,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,2000-06-28,fomc_stmt_20000628,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,2000-08-22,fomc_stmt_20000822,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,2000-10-03,fomc_stmt_20001003,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,2000-11-15,fomc_stmt_20001115,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,2000-12-19,fomc_stmt_20001219,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,2001-01-03,fomc_stmt_20010103,fomc_statements,FALSE,TRUE
FOMC Statement,FOMC,Statement,2001-01-31,fomc_stmt_20010131,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,2001-03-20,fomc_stmt_20010320,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,2001-04-18,fomc_stmt_20010418,fomc_statements,FALSE,TRUE
FOMC Statement,FOMC,Statement,2001-05-15,fomc_stmt_20010515,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,2001-06-27,fomc_stmt_20010627,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,2001-08-21,fomc_stmt_20010821,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,2001-09-17,fomc_stmt_20010917,fomc_statements,FALSE,TRUE
FOMC Statement,FOMC,Statement,2001-10-02,fomc_stmt_20011002,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,2001-11-06,fomc_stmt_20011106,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,2001-12-11,fomc_stmt_20011211,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,2002-01-30,fomc_stmt_20020130,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,2002-03-19,fomc_stmt_20020319,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,2002-05-07,fomc_stmt_20020507,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,2002-06-26,fomc_stmt_20020626,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,2002-08-13,fomc_stmt_20020813,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,2002-09-24,fomc_stmt_20020924,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,2002-11-06,fomc_stmt_20021106,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,2002-12-10,fomc_stmt_20021210,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,2003-01-29,fomc_stmt_20030129,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,2003-03-18,fomc_stmt_20030318,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,2003-05-06,fomc_stmt_20030506,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,2003-06-25,fomc_stmt_20030625,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,2003-08-12,fomc_stmt_20030812,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,2003-09-16,fomc_stmt_20030916,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,2003-10-28,fomc_stmt_20031028,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,2003-12-09,fomc_stmt_20031209,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,2004-01-28,fomc_stmt_20040128,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,2004-03-16,fomc_stmt_20040316,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,2004-05-04,fomc_stmt_20040504,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,2004-06-30,fomc_stmt_20040630,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,2004-08-10,fomc_stmt_20040810,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,2004-09-21,fomc_stmt_20040921,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,2004-11-10,fomc_stmt_20041110,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,2004-12-14,fomc_stmt_20041214,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,2005-02-02,fomc_stmt_20050202,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,2005-03-22,fomc_stmt_20050322,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,2005-05-03,fomc_stmt_20050503,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,2005-06-30,fomc_stmt_20050630,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,2005-08-09,fomc_stmt_20050809,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,2005-09-20,fomc_stmt_20050920,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,2005-11-01,fomc_stmt_20051101,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,2005-12-13,fomc_stmt_20051213,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,2006-01-31,fomc_stmt_20060131,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,2006-03-28,fomc_stmt_20060328,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,2006-05-10,fomc_stmt_20060510,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,2006-06-29,fomc_stmt_20060629,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,2006-08-08,fomc_stmt_20060808,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,2006-09-20,fomc_stmt_20060920,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,2006-10-25,fomc_stmt_20061025,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,2006-12-12,fomc_stmt_20061212,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,2007-01-31,fomc_stmt_20070131,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,2007-03-21,fomc_stmt_20070321,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,2007-05-09,fomc_stmt_20070509,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,2007-06-28,fomc_stmt_20070628,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,2007-08-07,fomc_stmt_20070807,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,2007-08-17,fomc_stmt_20070817,fomc_statements,FALSE,TRUE
FOMC Statement,FOMC,Statement,2007-09-18,fomc_stmt_20070918,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,2007-10-31,fomc_stmt_20071031,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,2007-12-11,fomc_stmt_20071211,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,2008-01-22,fomc_stmt_20080122,fomc_statements,FALSE,TRUE
FOMC Statement,FOMC,Statement,2008-01-30,fomc_stmt_20080130,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,2008-03-11,fomc_stmt_20080311,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,2008-03-18,fomc_stmt_20080318,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,2008-04-30,fomc_stmt_20080430,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,2008-06-25,fomc_stmt_20080625,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,2008-08-05,fomc_stmt_20080805,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,2008-09-16,fomc_stmt_20080916,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,2008-10-08,fomc_stmt_20081008,fomc_statements,FALSE,TRUE
FOMC Statement,FOMC,Statement,2008-10-29,fomc_stmt_20081029,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,2008-12-16,fomc_stmt_20081216,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,2009-01-28,fomc_stmt_20090128,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,2009-03-18,fomc_stmt_20090318,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,2009-04-29,fomc_stmt_20090429,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,2009-06-24,fomc_stmt_20090624,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,2009-08-12,fomc_stmt_20090812,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,2009-09-23,fomc_stmt_20090923,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,2009-11-04,fomc_stmt_20091104,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,2009-12-16,fomc_stmt_20091216,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,2010-01-27,fomc_stmt_20100127,fomc_statements,TRUE,FALSE
