corpus_long,meeting_date,net_score_fwd,net_score_curr,rate_label
ECB statements,2009-02-05,0,0,neutral
ECB statements,2009-03-05,0,0,dovish
ECB statements,2009-04-02,0,0,dovish
ECB statements,2009-05-07,0,0,dovish
ECB statements,2009-06-04,0,0,neutral
ECB statements,2009-07-02,0,0,neutral
ECB statements,2009-08-06,0,0,neutral
ECB statements,2009-09-03,0,0,neutral
ECB statements,2009-10-08,0,0,neutral
ECB statements,2009-11-05,0,0,neutral
ECB statements,2009-12-03,0,0,neutral
ECB statements,2010-01-14,0,0,neutral
ECB statements,2010-02-04,0,0,neutral
ECB statements,2010-03-04,0,0,neutral
ECB statements,2010-04-08,0,0,neutral
ECB statements,2010-05-06,0,0,neutral
ECB statements,2010-06-10,0,0,neutral
ECB statements,2010-07-08,0,0,neutral
ECB statements,2010-08-05,0,0,neutral
ECB statements,2010-09-02,0,0,neutral
ECB statements,2010-10-07,0,0,neutral
ECB statements,2010-11-04,0,0,neutral
ECB statements,2010-12-02,0,0,neutral
ECB statements,2011-01-13,0,0,neutral
ECB statements,2011-02-03,0,0,neutral
ECB statements,2011-03-03,0,0,neutral
ECB statements,2011-04-07,0,0,hawkish
ECB statements,2011-05-05,0,0,neutral
ECB statements,2011-06-09,0,0,neutral
ECB statements,2011-07-07,0,0,hawkish
ECB statements,2011-08-04,0,0,neutral
ECB statements,2011-09-08,0,0,neutral
ECB statements,2011-10-06,0,0,neutral
ECB statements,2011-11-03,0,0,dovish
ECB statements,2011-12-08,0,0,dovish
ECB statements,2012-01-12,0,0,neutral
ECB statements,2012-02-09,0,0,neutral
ECB statements,2012-03-08,0,0,neutral
ECB statements,2012-04-04,0,0,neutral
ECB statements,2012-05-03,0,0,neutral
ECB statements,2012-06-06,0,0,neutral
ECB statements,2012-07-05,0,0,dovish
ECB statements,2012-08-02,0,0,neutral
ECB statements,2012-09-06,0,0,neutral
ECB statements,2012-10-04,0,0,neutral
ECB statements,2012-11-08,0,0,neutral
ECB statements,2012-12-06,0,0,neutral
ECB statements,2013-01-10,0,0,neutral
ECB statements,2013-02-07,0,0,neutral
ECB statements,2013-03-07,0,0,neutral
ECB statements,2013-04-04,0,0,neutral
ECB statements,2013-05-02,0,0,dovish
ECB statements,2013-06-06,0,0,neutral
ECB statements,2013-07-04,0,0,neutral
ECB statements,2013-08-01,0,0,neutral
ECB statements,2013-09-05,0,0,neutral
ECB statements,2013-10-02,0,0,neutral
ECB statements,2013-11-07,0,0,dovish
ECB statements,2013-12-05,0,0,neutral
ECB statements,2014-01-09,0,0,neutral
ECB statements,2014-02-06,0,0,neutral
ECB statements,2014-03-06,0,0,neutral
ECB statements,2014-04-03,0,0,neutral
ECB statements,2014-05-08,0,0,neutral
ECB statements,2014-06-05,0,0,dovish
ECB statements,2014-07-03,0,0,neutral
ECB statements,2014-08-07,0,0,neutral
ECB statements,2014-09-04,0,0,dovish
ECB statements,2014-10-02,0,0,neutral
ECB statements,2014-11-06,0,0,neutral
ECB statements,2014-12-04,0,0,neutral
ECB statements,2015-01-22,0,0,neutral
ECB statements,2015-03-05,0,0,neutral
ECB statements,2015-04-15,0,0,neutral
ECB statements,2015-06-03,0,0,neutral
ECB statements,2015-07-16,0,0,neutral
ECB statements,2015-09-03,0,0,neutral
ECB statements,2015-10-22,0,0,neutral
ECB statements,2015-12-03,0,0,neutral
ECB statements,2016-01-21,0,0,neutral
ECB statements,2016-03-10,-0.2307692307692308,0,dovish
ECB statements,2016-04-21,-0.09090909090909093,-0.16666666666666666,neutral
ECB statements,2016-06-02,-0.16666666666666666,0,neutral
ECB statements,2016-07-21,-0.16666666666666666,-0.2307692307692308,neutral
ECB statements,2016-09-08,-0.16666666666666666,-0.2307692307692308,neutral
ECB statements,2016-10-20,-0.16666666666666666,-0.2307692307692308,neutral
ECB statements,2016-12-08,-0.4117647058823529,-0.3333333333333333,neutral
ECB statements,2017-01-19,-0.4444444444444444,-0.2307692307692308,neutral
ECB statements,2017-03-09,-0.4444444444444444,-0.2307692307692308,neutral
ECB statements,2017-04-27,-0.4444444444444444,-0.2307692307692308,neutral
ECB statements,2017-06-08,-0.4444444444444444,-0.2307692307692308,neutral
ECB statements,2017-07-20,-0.2857142857142857,-0.4117647058823529,neutral
ECB statements,2017-09-07,-0.2857142857142857,-0.4117647058823529,neutral
ECB statements,2017-10-26,-0.5238095238095238,-0.2307692307692308,neutral
ECB statements,2017-12-14,-0.5,-0.2307692307692308,neutral
ECB statements,2018-01-25,-0.5,-0.2307692307692308,neutral
ECB statements,2018-03-08,-0.47368421052631576,-0.2307692307692308,neutral
ECB statements,2018-04-26,-0.47368421052631576,-0.2307692307692308,neutral
ECB statements,2018-06-14,-0.5384615384615384,0,neutral
ECB statements,2018-07-26,-0.5454545454545454,0,neutral
ECB statements,2018-09-13,-0.5454545454545454,0,neutral
ECB statements,2018-10-25,-0.5,0,neutral
ECB statements,2018-12-13,-0.375,-0.09090909090909093,neutral
ECB statements,2019-01-24,-0.3333333333333333,0,neutral
ECB statements,2019-03-07,-0.47368421052631576,0,neutral
ECB statements,2019-04-10,-0.3333333333333333,0,neutral
ECB statements,2019-06-06,-0.375,0,neutral
ECB statements,2019-07-25,-0.4117647058823529,-0.2307692307692308,neutral
ECB statements,2019-09-12,-0.4545454545454546,0,neutral
ECB statements,2019-10-24,-0.29411764705882354,0,neutral
ECB statements,2019-12-12,-0.14285714285714285,-0.2307692307692308,neutral
ECB statements,2020-01-23,-0.29411764705882354,0,neutral
ECB statements,2020-03-12,-0.5,0,neutral
ECB statements,2020-04-30,-0.52,-0.2307692307692308,neutral
ECB statements,2020-06-04,-0.5555555555555556,-0.09090909090909093,neutral
ECB statements,2020-07-16,-0.5384615384615384,-0.16666666666666666,neutral
ECB statements,2020-09-10,-0.5384615384615384,-0.16666666666666666,neutral
ECB statements,2020-10-29,-0.5555555555555556,-0.16666666666666666,neutral
ECB statements,2020-12-10,-0.44,-0.25,neutral
ECB statements,2021-01-21,-0.5862068965517241,-0.2857142857142857,neutral
ECB statements,2021-03-11,-0.5862068965517241,-0.2857142857142857,neutral
ECB statements,2021-04-22,-0.5862068965517241,-0.2857142857142857,neutral
ECB statements,2021-06-10,-0.6,-0.2857142857142857,neutral
ECB statements,2021-07-22,-0.5483870967741935,-0.3,neutral
ECB statements,2021-09-09,-0.6923076923076923,-0.2,neutral
ECB statements,2021-10-28,-0.6129032258064516,-0.4782608695652174,neutral
ECB statements,2021-12-16,-0.52,-0.3333333333333333,neutral
ECB statements,2022-02-03,-0.4782608695652174,-0.3333333333333333,neutral
ECB statements,2022-03-10,-0.5714285714285714,-0.4117647058823529,neutral
ECB statements,2022-04-14,-0.5,-0.4444444444444444,neutral
ECB statements,2022-06-09,-0.21739130434782608,-0.391304347826087,neutral
ECB statements,2022-07-21,-0.3636363636363637,0,hawkish
ECB statements,2022-09-08,-0.26666666666666666,0.25,hawkish
ECB statements,2022-10-27,-0.3,0.2727272727272727,hawkish
ECB statements,2022-12-15,0.06666666666666667,-0.07692307692307693,hawkish
ECB statements,2023-02-02,-0.04,0,hawkish
ECB statements,2023-03-16,0.1111111111111111,0,hawkish
ECB statements,2023-05-04,-0.0588235294117647,0.04761904761904761,hawkish
ECB statements,2023-06-15,0,0.05263157894736842,hawkish
ECB statements,2023-07-27,0.14285714285714285,0,hawkish
ECB statements,2023-09-14,0,0.07692307692307693,hawkish
ECB statements,2023-10-26,0.17647058823529413,-0.2222222222222222,neutral
ECB statements,2023-12-14,-0.2222222222222222,0.04,neutral
ECB statements,2024-01-25,0.07692307692307693,-0.2222222222222222,neutral
ECB statements,2024-03-07,-0.125,-0.04347826086956521,neutral
ECB statements,2024-04-11,0.06666666666666667,-0.04,neutral
ECB statements,2024-06-06,0.18518518518518515,-0.23809523809523808,dovish
ECB statements,2024-07-18,0.3333333333333333,-0.17647058823529413,neutral
ECB statements,2024-09-12,0.2631578947368421,-0.09090909090909093,dovish
ECB statements,2024-10-17,0.14285714285714285,-0.2,dovish
ECB statements,2024-12-12,0.06666666666666667,-0.3636363636363637,dovish
ECB statements,2025-01-30,0.2,-0.3333333333333333,dovish
ECB statements,2025-03-06,0.25,-0.3333333333333333,dovish
ECB statements,2025-04-17,0,-0.2727272727272727,dovish
ECB statements,2025-06-05,0,-0.4545454545454546,dovish
ECB statements,2025-07-24,0.09090909090909093,-0.2222222222222222,neutral
ECB statements,2025-09-11,0.16666666666666666,-0.3333333333333333,neutral
ECB statements,2025-10-30,0,-0.375,neutral
ECB statements,2025-12-18,0.16666666666666666,-0.2222222222222222,neutral
ECB statements,2026-02-05,0,-0.29411764705882354,neutral
ECB statements,2026-03-19,0.2,-0.18181818181818185,neutral
ECB press conferences,1999-01-07,0.16666666666666666,0.2307692307692308,neutral
ECB press conferences,1999-02-04,0.2,-0.05263157894736842,neutral
ECB press conferences,1999-03-04,0.2857142857142857,-0.14285714285714285,neutral
ECB press conferences,1999-04-08,-0.05263157894736842,0.14285714285714285,dovish
ECB press conferences,1999-05-06,0.2307692307692308,0.17647058823529413,neutral
ECB press conferences,1999-07-15,0.16666666666666666,0.1111111111111111,NA
ECB press conferences,1999-09-09,0.07692307692307693,0.17647058823529413,neutral
ECB press conferences,1999-10-07,0.25,0.4074074074074074,neutral
ECB press conferences,1999-11-04,0.2631578947368421,0.05555555555555555,hawkish
ECB press conferences,1999-12-02,0.25,0.3333333333333333,neutral
ECB press conferences,2000-02-03,0.47368421052631576,0.5454545454545454,hawkish
ECB press conferences,2000-03-02,0.3333333333333333,0.4444444444444444,NA
ECB press conferences,2000-03-30,0.3333333333333333,0.5,NA
ECB press conferences,2000-04-13,0.47368421052631576,0.4,neutral
ECB press conferences,2000-05-11,0.125,0,neutral
ECB press conferences,2000-06-08,0.4,0.391304347826087,hawkish
ECB press conferences,2000-07-06,0.2,0.4117647058823529,neutral
ECB press conferences,2000-09-14,0.2857142857142857,0.3333333333333333,NA
ECB press conferences,2000-10-05,0.2857142857142857,0.4166666666666667,hawkish
ECB press conferences,2000-10-19,0,0.2222222222222222,NA
ECB press conferences,2000-11-02,0.2,0.52,NA
ECB press conferences,2000-12-14,0.07692307692307693,0.29411764705882354,neutral
ECB press conferences,2001-02-01,0,0.1111111111111111,neutral
ECB press conferences,2001-03-01,0.2,0.25,NA
ECB press conferences,2001-05-10,0.4,0.15789473684210523,dovish
ECB press conferences,2001-06-07,0.3333333333333333,0.14285714285714285,neutral
ECB press conferences,2001-06-21,0.07692307692307693,0.125,NA
ECB press conferences,2001-07-05,0.2857142857142857,0.06666666666666667,neutral
ECB press conferences,2001-08-30,0.17647058823529413,-0.0588235294117647,dovish
ECB press conferences,2001-10-11,0,-0.42857142857142855,NA
ECB press conferences,2001-11-08,0,-0.25925925925925924,dovish
ECB press conferences,2001-12-06,0,0.16666666666666666,neutral
ECB press conferences,2001-12-13,0,0,NA
ECB press conferences,2002-01-03,0.2,0,NA
ECB press conferences,2002-02-07,0.09090909090909093,0.07692307692307693,neutral
ECB press conferences,2002-03-07,-0.07692307692307693,0.125,neutral
ECB press conferences,2002-04-04,0,-0.2307692307692308,neutral
ECB press conferences,2002-05-02,0.07692307692307693,0,neutral
ECB press conferences,2002-06-06,0.2857142857142857,0.06666666666666667,neutral
ECB press conferences,2002-07-04,0.16666666666666666,-0.14285714285714285,neutral
ECB press conferences,2002-09-12,0,0.17647058823529413,neutral
ECB press conferences,2002-10-10,-0.125,-0.04761904761904761,neutral
ECB press conferences,2002-11-07,0.1111111111111111,0,neutral
ECB press conferences,2002-12-05,0,0.07692307692307693,dovish
ECB press conferences,2003-01-09,0,0.15789473684210523,NA
ECB press conferences,2003-02-06,0,-0.08333333333333333,neutral
ECB press conferences,2003-03-06,-0.125,-0.2222222222222222,dovish
ECB press conferences,2003-04-03,0,0.06666666666666667,neutral
ECB press conferences,2003-05-08,-0.125,-0.0588235294117647,neutral
ECB press conferences,2003-06-05,-0.1111111111111111,-0.18518518518518515,dovish
ECB press conferences,2003-07-10,0.2307692307692308,-0.30434782608695654,neutral
ECB press conferences,2003-09-04,0.05263157894736842,-0.29411764705882354,neutral
ECB press conferences,2003-10-02,0.09090909090909093,0,neutral
ECB press conferences,2003-11-06,0.16666666666666666,0.1111111111111111,neutral
ECB press conferences,2003-12-04,0.2,0.4117647058823529,neutral
ECB press conferences,2004-01-08,0.16666666666666666,0.07692307692307693,neutral
ECB press conferences,2004-02-05,0.2307692307692308,0.25,neutral
ECB press conferences,2004-03-04,0.14285714285714285,0.2,neutral
ECB press conferences,2004-04-01,0.2857142857142857,-0.17647058823529413,neutral
ECB press conferences,2004-05-06,0.07692307692307693,0.125,neutral
ECB press conferences,2004-06-03,0.4117647058823529,0.2258064516129032,neutral
ECB press conferences,2004-07-01,0.5,0.5757575757575758,neutral
ECB press conferences,2004-09-02,0.17647058823529413,0.3125,neutral
ECB press conferences,2004-10-07,0.2,0.4074074074074074,neutral
ECB press conferences,2004-11-04,0.5384615384615384,0.6727272727272727,neutral
ECB press conferences,2004-12-02,0.42857142857142855,0.4166666666666667,neutral
ECB press conferences,2005-01-13,0.3,0.30434782608695654,neutral
ECB press conferences,2005-01-20,0,0,NA
ECB press conferences,2005-02-03,0.29411764705882354,0.42857142857142855,neutral
ECB press conferences,2005-03-03,0.13043478260869565,0.3684210526315789,neutral
ECB press conferences,2005-04-07,0.1111111111111111,0.5,neutral
ECB press conferences,2005-06-02,0.15789473684210523,0.35135135135135137,neutral
ECB press conferences,2005-07-07,0.375,0.15151515151515152,neutral
ECB press conferences,2005-09-01,0.3,0.1794871794871795,neutral
ECB press conferences,2005-10-06,0.2727272727272727,0.5522388059701493,neutral
ECB press conferences,2005-11-03,0.30434782608695654,0.4594594594594595,neutral
ECB press conferences,2005-12-01,0.2727272727272727,0.4594594594594595,hawkish
ECB press conferences,2006-01-12,0,0.13043478260869565,neutral
ECB press conferences,2006-02-02,0.05263157894736842,0.06666666666666667,neutral
ECB press conferences,2006-03-02,0.2307692307692308,0.4166666666666667,hawkish
ECB press conferences,2006-04-06,0.3103448275862069,-0.0967741935483871,neutral
ECB press conferences,2006-05-04,0.3076923076923077,0.3,neutral
ECB press conferences,2006-06-08,0.16129032258064516,0.3,hawkish
ECB press conferences,2006-07-06,0.2571428571428571,0.42857142857142855,neutral
ECB press conferences,2006-08-03,0.14285714285714285,0.06666666666666667,hawkish
ECB press conferences,2006-08-31,0.26666666666666666,0.2903225806451613,NA
ECB press conferences,2006-10-05,0.1111111111111111,0.2352941176470588,hawkish
ECB press conferences,2006-11-02,0.18518518518518515,0.4857142857142857,neutral
ECB press conferences,2006-12-07,0.18518518518518515,0.3333333333333333,hawkish
ECB press conferences,2007-01-11,0.3076923076923077,0.4,neutral
ECB press conferences,2007-02-08,0.2413793103448276,0.3939393939393939,neutral
ECB press conferences,2007-03-08,0.16666666666666666,0.5,hawkish
ECB press conferences,2007-04-12,0.18181818181818185,0.2307692307692308,neutral
ECB press conferences,2007-05-10,0.18181818181818185,0.48148148148148145,neutral
ECB press conferences,2007-07-05,0.25,0.26666666666666666,neutral
ECB press conferences,2007-08-02,0.3333333333333333,0.2857142857142857,neutral
ECB press conferences,2007-09-06,0.35714285714285715,0.14285714285714285,neutral
ECB press conferences,2007-10-04,0.3793103448275862,0.2352941176470588,neutral
ECB press conferences,2007-11-08,0.3636363636363637,0.5454545454545454,neutral
ECB press conferences,2007-12-06,0.55,0.574468085106383,neutral
ECB press conferences,2008-01-10,0.5609756097560976,0.6,neutral
ECB press conferences,2008-02-07,0.5151515151515151,0.375,neutral
ECB press conferences,2008-03-06,0.4705882352941176,0.3,neutral
ECB press conferences,2008-04-10,0.5757575757575758,0.4782608695652174,neutral
ECB press conferences,2008-05-08,0.5151515151515151,0.3636363636363637,neutral
ECB press conferences,2008-06-05,0.6470588235294118,0.3333333333333333,neutral
ECB press conferences,2008-07-03,0.36,0.56,hawkish
ECB press conferences,2008-08-07,0.3333333333333333,0.34615384615384615,neutral
ECB press conferences,2008-09-04,0.28,0.7049180327868853,neutral
ECB press conferences,2008-10-02,0.4545454545454546,0.2903225806451613,neutral
ECB press conferences,2008-11-06,-0.5,0.21568627450980393,dovish
ECB press conferences,2008-12-04,-0.25,-0.02857142857142857,dovish
ECB press conferences,2009-01-15,0.03448275862068965,0.03225806451612903,dovish
ECB press conferences,2009-02-05,0.0967741935483871,-0.05263157894736842,neutral
ECB press conferences,2009-03-05,-0.3636363636363637,0.15384615384615383,dovish
ECB press conferences,2009-04-02,-0.15789473684210523,-0.28,dovish
ECB press conferences,2009-05-07,-0.5454545454545454,-0.14285714285714285,dovish
ECB press conferences,2009-06-04,-0.42857142857142855,0.04347826086956521,neutral
ECB press conferences,2009-07-02,-0.3,0,neutral
ECB press conferences,2009-08-06,-0.3636363636363637,0.3636363636363637,neutral
ECB press conferences,2009-09-03,0.12,-0.07692307692307693,neutral
ECB press conferences,2009-10-08,-0.1,-0.0588235294117647,neutral
ECB press conferences,2009-10-29,0,0,NA
ECB press conferences,2009-11-05,-0.2,0.17647058823529413,neutral
ECB press conferences,2009-12-03,-0.13043478260869565,-0.4444444444444444,neutral
ECB press conferences,2010-01-14,-0.05263157894736842,0.25,neutral
ECB press conferences,2010-02-04,0.1,0.2631578947368421,neutral
ECB press conferences,2010-03-04,-0.23809523809523808,-0.06666666666666667,neutral
ECB press conferences,2010-04-08,-0.09090909090909093,-0.07692307692307693,neutral
ECB press conferences,2010-05-06,0.26666666666666666,0.15384615384615383,neutral
ECB press conferences,2010-06-10,0.2571428571428571,-0.09090909090909093,neutral
ECB press conferences,2010-07-08,0,0,neutral
ECB press conferences,2010-08-05,0.08333333333333333,0.15384615384615383,neutral
ECB press conferences,2010-09-02,0.125,0.1111111111111111,neutral
ECB press conferences,2010-10-07,-0.04761904761904761,-0.2,neutral
ECB press conferences,2010-11-04,0.13043478260869565,-0.3333333333333333,neutral
ECB press conferences,2010-12-02,-0.05263157894736842,-0.2,neutral
ECB press conferences,2011-01-13,0.2857142857142857,-0.06666666666666667,neutral
ECB press conferences,2011-02-03,0.1111111111111111,-0.05,neutral
ECB press conferences,2011-03-03,0.42857142857142855,0.17647058823529413,neutral
ECB press conferences,2011-04-07,0.3103448275862069,0.3333333333333333,hawkish
ECB press conferences,2011-05-05,0.14285714285714285,0.36585365853658536,neutral
ECB press conferences,2011-06-09,0.2903225806451613,0.2222222222222222,neutral
ECB press conferences,2011-07-07,0.21428571428571427,0.37777777777777777,hawkish
ECB press conferences,2011-08-04,0.04,0.2352941176470588,neutral
ECB press conferences,2011-09-08,-0.1875,-0.15384615384615383,neutral
ECB press conferences,2011-10-06,-0.3333333333333333,-0.3684210526315789,neutral
ECB press conferences,2011-11-03,-0.26666666666666666,-0.21428571428571427,dovish
ECB press conferences,2011-12-08,-0.3793103448275862,-0.5135135135135135,dovish
ECB press conferences,2012-01-12,-0.3333333333333333,-0.5428571428571428,neutral
ECB press conferences,2012-02-09,-0.2,-0.4166666666666667,neutral
ECB press conferences,2012-03-08,0.03225806451612903,0.08333333333333333,neutral
ECB press conferences,2012-05-03,-0.0967741935483871,-0.3636363636363637,neutral
ECB press conferences,2012-07-05,-0.2307692307692308,-0.14285714285714285,dovish
ECB press conferences,2012-08-02,-0.03703703703703703,-0.30434782608695654,neutral
ECB press conferences,2012-09-06,-0.15384615384615383,0.1,neutral
ECB press conferences,2012-10-04,-0.21739130434782608,0.10344827586206896,neutral
ECB press conferences,2012-11-08,-0.2222222222222222,0.3333333333333333,neutral
ECB press conferences,2012-12-06,-0.44,-0.29411764705882354,neutral
ECB press conferences,2013-01-10,-0.09090909090909093,-0.2307692307692308,neutral
ECB press conferences,2013-02-07,0,-0.1,neutral
ECB press conferences,2013-03-07,-0.28205128205128205,-0.391304347826087,neutral
ECB press conferences,2013-04-04,-0.4074074074074074,-0.375,neutral
ECB press conferences,2013-05-02,-0.2307692307692308,-0.4444444444444444,dovish
ECB press conferences,2013-06-06,-0.3333333333333333,-0.5172413793103449,neutral
ECB press conferences,2013-07-04,-0.28,-0.4871794871794872,neutral
ECB press conferences,2013-08-01,-0.4705882352941176,-0.5384615384615384,neutral
ECB press conferences,2013-09-05,-0.21428571428571427,-0.6666666666666666,neutral
ECB press conferences,2013-11-07,-0.3333333333333333,-0.64,dovish
ECB press conferences,2013-12-05,-0.375,-0.6153846153846154,neutral
ECB press conferences,2014-01-09,-0.28,-0.4444444444444444,neutral
ECB press conferences,2014-02-06,-0.4074074074074074,-0.2558139534883721,neutral
ECB press conferences,2014-03-06,-0.42857142857142855,-0.38461538461538464,neutral
ECB press conferences,2014-04-03,-0.48148148148148145,-0.4444444444444444,neutral
ECB press conferences,2014-05-08,-0.3333333333333333,-0.6666666666666666,neutral
ECB press conferences,2014-06-05,-0.4857142857142857,-0.7368421052631579,dovish
ECB press conferences,2014-07-03,-0.391304347826087,-0.42857142857142855,neutral
ECB press conferences,2014-08-07,-0.5172413793103449,-0.5862068965517241,neutral
ECB press conferences,2014-09-04,-0.18518518518518515,-0.631578947368421,dovish
ECB press conferences,2014-10-02,-0.25925925925925924,-0.24444444444444444,neutral
ECB press conferences,2014-11-06,-0.125,-0.18181818181818185,neutral
ECB press conferences,2014-12-04,-0.40540540540540543,-0.15,neutral
ECB press conferences,2015-01-22,-0.5294117647058824,-0.5,neutral
ECB press conferences,2015-03-05,-0.03703703703703703,-0.2,neutral
ECB press conferences,2015-07-16,0.03448275862068965,-0.14285714285714285,neutral
ECB press conferences,2015-09-03,-0.40540540540540543,0.03225806451612903,neutral
ECB press conferences,2015-10-22,-0.2258064516129032,-0.5238095238095238,neutral
ECB press conferences,2015-12-03,-0.3333333333333333,-0.4634146341463415,neutral
ECB press conferences,2016-01-21,-0.41935483870967744,0.1724137931034483,neutral
ECB press conferences,2016-03-10,-0.2727272727272727,-0.25,dovish
ECB press conferences,2016-04-21,0,-0.20833333333333337,neutral
ECB press conferences,2016-06-02,0,-0.13636363636363635,neutral
ECB press conferences,2016-07-21,-0.2222222222222222,-0.2258064516129032,neutral
ECB press conferences,2016-09-08,-0.25925925925925924,-0.1111111111111111,neutral
ECB press conferences,2016-10-20,-0.3,-0.29411764705882354,neutral
ECB press conferences,2016-12-08,-0.3888888888888889,-0.10344827586206896,neutral
ECB press conferences,2017-01-19,-0.3103448275862069,0.24324324324324328,neutral
ECB press conferences,2017-03-09,-0.3793103448275862,-0.20930232558139536,neutral
ECB press conferences,2017-04-27,-0.3684210526315789,-0.02439024390243902,neutral
ECB press conferences,2017-06-08,-0.4583333333333333,0.01818181818181818,neutral
ECB press conferences,2017-07-20,-0.37142857142857144,-0.07317073170731707,neutral
ECB press conferences,2017-09-07,-0.1891891891891892,-0.13636363636363635,neutral
ECB press conferences,2017-10-26,-0.4444444444444444,0.03448275862068965,neutral
ECB press conferences,2017-12-14,-0.3333333333333333,-0.0625,neutral
ECB press conferences,2018-01-25,-0.2272727272727273,-0.15625,neutral
ECB press conferences,2018-03-08,-0.48,-0.16363636363636364,neutral
ECB press conferences,2018-04-26,-0.36585365853658536,0.06666666666666667,neutral
ECB press conferences,2018-06-14,-0.47368421052631576,0.05,neutral
ECB press conferences,2018-07-26,-0.4090909090909091,-0.02127659574468085,neutral
ECB press conferences,2018-09-13,-0.4222222222222222,0.25,neutral
ECB press conferences,2018-10-25,-0.4222222222222222,0.08108108108108109,neutral
ECB press conferences,2018-12-13,-0.04347826086956521,-0.16981132075471697,neutral
ECB press conferences,2019-04-10,-0.4358974358974359,0.0303030303030303,neutral
ECB press conferences,2019-06-06,-0.15151515151515152,-0.42857142857142855,neutral
ECB press conferences,2019-07-25,-0.2558139534883721,-0.3333333333333333,neutral
ECB press conferences,2019-09-12,-0.05263157894736842,-0.5348837209302325,neutral
ECB press conferences,2019-10-24,-0.26666666666666666,-0.2222222222222222,neutral
ECB press conferences,2019-12-12,-0.2,-0.18518518518518515,neutral
ECB press conferences,2020-01-23,-0.21212121212121213,-0.07692307692307693,neutral
ECB press conferences,2020-03-12,-0.6956521739130435,-0.2352941176470588,neutral
ECB press conferences,2020-04-30,-0.5625,-0.6585365853658537,neutral
ECB press conferences,2020-06-04,-0.42857142857142855,-0.4615384615384616,neutral
ECB press conferences,2020-07-16,-0.5384615384615384,-0.6,neutral
ECB press conferences,2020-10-29,-0.5609756097560976,-0.5555555555555556,neutral
ECB press conferences,2020-12-10,-0.6307692307692307,-0.6111111111111112,neutral
ECB press conferences,2021-01-21,-0.6666666666666666,-0.6666666666666666,neutral
ECB press conferences,2021-03-11,-0.5686274509803921,-0.5652173913043478,neutral
ECB press conferences,2021-04-22,-0.5609756097560976,-0.6444444444444445,neutral
ECB press conferences,2021-06-10,-0.1724137931034483,-0.21212121212121213,neutral
ECB press conferences,2021-07-08,-0.44,-0.4426229508196721,NA
ECB press conferences,2021-07-22,-0.17073170731707318,-0.52,neutral
ECB press conferences,2021-09-09,-0.04761904761904761,-0.3333333333333333,neutral
ECB press conferences,2021-10-28,-0.07317073170731707,-0.4117647058823529,neutral
ECB press conferences,2021-12-16,-0.3191489361702128,-0.2727272727272727,neutral
ECB press conferences,2022-02-03,-0.18181818181818185,-0.06976744186046512,neutral
ECB press conferences,2022-03-10,-0.28888888888888886,-0.14285714285714285,neutral
ECB press conferences,2022-04-14,-0.13043478260869565,-0.2,neutral
ECB press conferences,2022-06-09,0.17073170731707318,-0.16666666666666666,neutral
ECB press conferences,2022-07-21,0.28,0.14893617021276595,hawkish
ECB press conferences,2022-09-08,0.32075471698113206,0.2,hawkish
ECB press conferences,2022-10-27,0.3939393939393939,0.18518518518518515,hawkish
ECB press conferences,2022-12-15,0.4117647058823529,0.28205128205128205,hawkish
ECB press conferences,2023-02-02,0.625,0.4827586206896552,hawkish
ECB press conferences,2023-03-16,0.5555555555555556,0.37777777777777777,hawkish
ECB press conferences,2023-05-04,0.14285714285714285,0.4666666666666667,hawkish
ECB press conferences,2023-06-15,0.4666666666666667,0.25,hawkish
ECB press conferences,2023-07-27,0.37777777777777777,0.23333333333333336,hawkish
ECB press conferences,2023-09-14,0.3157894736842105,0.43859649122807015,hawkish
ECB press conferences,2023-10-26,0.5151515151515151,0.23809523809523808,neutral
ECB press conferences,2023-12-14,0,0.16981132075471697,neutral
ECB press conferences,2024-01-25,0.13043478260869565,0.2,neutral
ECB press conferences,2024-03-07,0.4666666666666667,0.38181818181818183,neutral
ECB press conferences,2024-04-11,0.35135135135135137,0.05,neutral
ECB press conferences,2024-06-06,0.2972972972972973,0.20833333333333337,dovish
ECB press conferences,2024-07-18,0.5333333333333333,0.3617021276595745,neutral
ECB press conferences,2024-09-12,0.40540540540540543,0.2631578947368421,dovish
ECB press conferences,2024-10-17,0.3103448275862069,-0.04545454545454545,dovish
ECB press conferences,2024-12-12,0.08333333333333333,0.03703703703703703,dovish
ECB press conferences,2025-01-30,0.3333333333333333,-0.18181818181818185,dovish
ECB press conferences,2025-03-06,0.38461538461538464,-0.09803921568627452,dovish
ECB press conferences,2025-04-17,0.12,-0.2916666666666667,dovish
ECB press conferences,2025-06-05,0.07142857142857142,-0.3076923076923077,dovish
ECB press conferences,2025-07-24,0.125,-0.2222222222222222,neutral
ECB press conferences,2025-09-11,0.3793103448275862,-0.2258064516129032,neutral
ECB press conferences,2025-10-30,0.23809523809523808,-0.2727272727272727,neutral
ECB press conferences,2025-12-18,0.15789473684210523,0.0588235294117647,neutral
