corpus_long,bank,meeting_date,net_score,bps_change,policy_rate_index_bps,series,z_value
ECB statements,ECB,2024-09-12,0.0967741935483871,-60,90,Cumulative rate-change index,1.2148965592815615
ECB statements,ECB,2024-10-17,-0.08333333333333333,-25,65,Dictionary net score,0.06071332039944996
ECB statements,ECB,2024-10-17,-0.08333333333333333,-25,65,Cumulative rate-change index,1.0466053570398468
ECB statements,ECB,2024-12-12,-0.25925925925925924,-25,40,Dictionary net score,-0.8085939268439348
ECB statements,ECB,2024-12-12,-0.25925925925925924,-25,40,Cumulative rate-change index,0.8783141547981321
ECB statements,ECB,2025-01-30,-0.1724137931034483,-25,15,Dictionary net score,-0.3794622185858575
ECB statements,ECB,2025-01-30,-0.1724137931034483,-25,15,Cumulative rate-change index,0.7100229525564175
ECB statements,ECB,2025-03-06,-0.13333333333333333,-25,-10,Dictionary net score,-0.1863529498697226
ECB statements,ECB,2025-03-06,-0.13333333333333333,-25,-10,Cumulative rate-change index,0.5417317503147028
ECB statements,ECB,2025-04-17,-0.2,-25,-35,Dictionary net score,-0.5157746435619527
ECB statements,ECB,2025-04-17,-0.2,-25,-35,Cumulative rate-change index,0.37344054807298804
ECB statements,ECB,2025-06-05,-0.3333333333333333,-25,-60,Dictionary net score,-1.1746180309464127
ECB statements,ECB,2025-06-05,-0.3333333333333333,-25,-60,Cumulative rate-change index,0.20514934583127337
ECB statements,ECB,2025-07-24,-0.15789473684210523,0,-60,Dictionary net score,-0.3077188370194914
ECB statements,ECB,2025-07-24,-0.15789473684210523,0,-60,Cumulative rate-change index,0.20514934583127337
ECB statements,ECB,2025-09-11,-0.17647058823529413,0,-60,Dictionary net score,-0.3995081634352833
ECB statements,ECB,2025-09-11,-0.17647058823529413,0,-60,Cumulative rate-change index,0.20514934583127337
ECB statements,ECB,2025-10-30,-0.3333333333333333,0,-60,Dictionary net score,-1.1746180309464127
ECB statements,ECB,2025-10-30,-0.3333333333333333,0,-60,Cumulative rate-change index,0.20514934583127337
ECB statements,ECB,2025-12-18,-0.1,0,-60,Dictionary net score,-0.021642103023607605
ECB statements,ECB,2025-12-18,-0.1,0,-60,Cumulative rate-change index,0.20514934583127337
ECB statements,ECB,2026-02-05,-0.2631578947368421,0,-60,Dictionary net score,-0.8278583533756442
ECB statements,ECB,2026-02-05,-0.2631578947368421,0,-60,Cumulative rate-change index,0.20514934583127337
ECB statements,ECB,2026-03-19,-0.03703703703703703,0,-60,Dictionary net score,0.28947838546349863
ECB statements,ECB,2026-03-19,-0.03703703703703703,0,-60,Cumulative rate-change index,0.20514934583127337
