corpus_long,meeting_date,rate_label,net_score,comparison_score,other_score,comparison
ECB statements,2008-11-06,dovish,0,rf_score,-0.11405334584947008,Dictionary vs Random Forest
ECB statements,2008-11-06,dovish,0,bert_score,0,Dictionary vs RoBERTa/BERT
ECB statements,2008-12-04,dovish,0,rf_score,-0.10374745862478972,Dictionary vs Random Forest
ECB statements,2008-12-04,dovish,0,bert_score,0,Dictionary vs RoBERTa/BERT
ECB statements,2009-01-15,dovish,0,rf_score,-0.7183462532299741,Dictionary vs Random Forest
ECB statements,2009-01-15,dovish,0,bert_score,0,Dictionary vs RoBERTa/BERT
ECB statements,2009-02-05,neutral,0,rf_score,0.00532072037064201,Dictionary vs Random Forest
ECB statements,2009-02-05,neutral,0,bert_score,0,Dictionary vs RoBERTa/BERT
ECB statements,2009-03-05,dovish,0,rf_score,-0.10610196756850288,Dictionary vs Random Forest
ECB statements,2009-03-05,dovish,0,bert_score,0,Dictionary vs RoBERTa/BERT
ECB statements,2009-04-02,dovish,0,bert_score,0,Dictionary vs RoBERTa/BERT
ECB statements,2009-05-07,dovish,0,rf_score,-0.08966509261248518,Dictionary vs Random Forest
ECB statements,2009-05-07,dovish,0,bert_score,0,Dictionary vs RoBERTa/BERT
ECB statements,2009-06-04,neutral,0,rf_score,0.00650536026542641,Dictionary vs Random Forest
ECB statements,2009-06-04,neutral,0,bert_score,0,Dictionary vs RoBERTa/BERT
ECB statements,2009-07-02,neutral,0,rf_score,0.00336753146200756,Dictionary vs Random Forest
ECB statements,2009-07-02,neutral,0,bert_score,0,Dictionary vs RoBERTa/BERT
ECB statements,2009-08-06,neutral,0,rf_score,0.00148631170990871,Dictionary vs Random Forest
ECB statements,2009-08-06,neutral,0,bert_score,0,Dictionary vs RoBERTa/BERT
ECB statements,2009-09-03,neutral,0,rf_score,0.00176217664185554,Dictionary vs Random Forest
ECB statements,2009-09-03,neutral,0,bert_score,0,Dictionary vs RoBERTa/BERT
ECB statements,2009-10-08,neutral,0,rf_score,0.0044234381815945,Dictionary vs Random Forest
ECB statements,2009-10-08,neutral,0,bert_score,0,Dictionary vs RoBERTa/BERT
ECB statements,2009-11-05,neutral,0,rf_score,0.00395733640140809,Dictionary vs Random Forest
ECB statements,2009-11-05,neutral,0,bert_score,0,Dictionary vs RoBERTa/BERT
ECB statements,2009-12-03,neutral,0,rf_score,0.00368776885240759,Dictionary vs Random Forest
ECB statements,2009-12-03,neutral,0,bert_score,0,Dictionary vs RoBERTa/BERT
ECB statements,2010-01-14,neutral,0,rf_score,0.00405651083083329,Dictionary vs Random Forest
ECB statements,2010-01-14,neutral,0,bert_score,0,Dictionary vs RoBERTa/BERT
ECB statements,2010-02-04,neutral,0,rf_score,0.00374835363432067,Dictionary vs Random Forest
ECB statements,2010-02-04,neutral,0,bert_score,0,Dictionary vs RoBERTa/BERT
ECB statements,2010-03-04,neutral,0,rf_score,0.00462389833849263,Dictionary vs Random Forest
ECB statements,2010-03-04,neutral,0,bert_score,0,Dictionary vs RoBERTa/BERT
ECB statements,2010-04-08,neutral,0,rf_score,0.00274472141921813,Dictionary vs Random Forest
ECB statements,2010-04-08,neutral,0,bert_score,0,Dictionary vs RoBERTa/BERT
ECB statements,2010-05-06,neutral,0,rf_score,0.00267904376845177,Dictionary vs Random Forest
ECB statements,2010-05-06,neutral,0,bert_score,0,Dictionary vs RoBERTa/BERT
ECB statements,2010-06-10,neutral,0,rf_score,0.00264396429646477,Dictionary vs Random Forest
ECB statements,2010-06-10,neutral,0,bert_score,0,Dictionary vs RoBERTa/BERT
ECB statements,2010-07-08,neutral,0,rf_score,0.00352127664187972,Dictionary vs Random Forest
ECB statements,2010-07-08,neutral,0,bert_score,0,Dictionary vs RoBERTa/BERT
ECB statements,2010-08-05,neutral,0,rf_score,0.00346596990461822,Dictionary vs Random Forest
ECB statements,2010-08-05,neutral,0,bert_score,0,Dictionary vs RoBERTa/BERT
ECB statements,2010-09-02,neutral,0,rf_score,0.00361597853127535,Dictionary vs Random Forest
ECB statements,2010-09-02,neutral,0,bert_score,0,Dictionary vs RoBERTa/BERT
ECB statements,2010-10-07,neutral,0,rf_score,7.862695914382777e-4,Dictionary vs Random Forest
ECB statements,2010-10-07,neutral,0,bert_score,0,Dictionary vs RoBERTa/BERT
ECB statements,2010-11-04,neutral,0,rf_score,0.00214112449901725,Dictionary vs Random Forest
ECB statements,2010-11-04,neutral,0,bert_score,0,Dictionary vs RoBERTa/BERT
ECB statements,2010-12-02,neutral,0,rf_score,0.00609203522920015,Dictionary vs Random Forest
ECB statements,2010-12-02,neutral,0,bert_score,0,Dictionary vs RoBERTa/BERT
ECB statements,2011-01-13,neutral,0,rf_score,0.00272354473559509,Dictionary vs Random Forest
ECB statements,2011-01-13,neutral,0,bert_score,0,Dictionary vs RoBERTa/BERT
ECB statements,2011-02-03,neutral,0,rf_score,0.001879125840916,Dictionary vs Random Forest
ECB statements,2011-02-03,neutral,0,bert_score,0,Dictionary vs RoBERTa/BERT
ECB statements,2011-03-03,neutral,0,rf_score,0.00356903025369629,Dictionary vs Random Forest
ECB statements,2011-03-03,neutral,0,bert_score,0,Dictionary vs RoBERTa/BERT
ECB statements,2011-04-07,hawkish,0,rf_score,-0.13874463761571454,Dictionary vs Random Forest
ECB statements,2011-04-07,hawkish,0,bert_score,0,Dictionary vs RoBERTa/BERT
ECB statements,2011-05-05,neutral,0,rf_score,0.00290862068842334,Dictionary vs Random Forest
ECB statements,2011-05-05,neutral,0,bert_score,0,Dictionary vs RoBERTa/BERT
ECB statements,2011-06-09,neutral,0,rf_score,0.00543058307057289,Dictionary vs Random Forest
ECB statements,2011-06-09,neutral,0,bert_score,0,Dictionary vs RoBERTa/BERT
ECB statements,2011-07-07,hawkish,0,rf_score,-0.10578034682080928,Dictionary vs Random Forest
ECB statements,2011-07-07,hawkish,0,bert_score,0,Dictionary vs RoBERTa/BERT
ECB statements,2011-08-04,neutral,0,rf_score,0.00318883446246094,Dictionary vs Random Forest
ECB statements,2011-08-04,neutral,0,bert_score,0,Dictionary vs RoBERTa/BERT
ECB statements,2011-09-08,neutral,0,rf_score,0.00257047525573227,Dictionary vs Random Forest
ECB statements,2011-09-08,neutral,0,bert_score,0,Dictionary vs RoBERTa/BERT
ECB statements,2011-10-06,neutral,0,rf_score,0.00419289583854324,Dictionary vs Random Forest
ECB statements,2011-10-06,neutral,0,bert_score,0,Dictionary vs RoBERTa/BERT
ECB statements,2011-11-03,dovish,0,rf_score,-0.02487590814777968,Dictionary vs Random Forest
ECB statements,2011-11-03,dovish,0,bert_score,0,Dictionary vs RoBERTa/BERT
ECB statements,2011-12-08,dovish,0,rf_score,-0.12119925081041732,Dictionary vs Random Forest
ECB statements,2011-12-08,dovish,0,bert_score,0,Dictionary vs RoBERTa/BERT
ECB statements,2012-01-12,neutral,0,rf_score,0.00430961457139599,Dictionary vs Random Forest
ECB statements,2012-01-12,neutral,0,bert_score,0,Dictionary vs RoBERTa/BERT
ECB statements,2012-02-09,neutral,0,rf_score,0.00580468487840604,Dictionary vs Random Forest
ECB statements,2012-02-09,neutral,0,bert_score,0,Dictionary vs RoBERTa/BERT
ECB statements,2012-03-08,neutral,0,rf_score,0.0022966791068125,Dictionary vs Random Forest
ECB statements,2012-03-08,neutral,0,bert_score,0,Dictionary vs RoBERTa/BERT
ECB statements,2012-04-04,neutral,0,rf_score,0.0027352901207996,Dictionary vs Random Forest
ECB statements,2012-04-04,neutral,0,bert_score,0,Dictionary vs RoBERTa/BERT
ECB statements,2012-05-03,neutral,0,rf_score,0.00339406991352405,Dictionary vs Random Forest
ECB statements,2012-05-03,neutral,0,bert_score,0,Dictionary vs RoBERTa/BERT
ECB statements,2012-06-06,neutral,0,rf_score,0.00238048986634226,Dictionary vs Random Forest
ECB statements,2012-06-06,neutral,0,bert_score,0,Dictionary vs RoBERTa/BERT
ECB statements,2012-07-05,dovish,0,rf_score,-0.1650132275132275,Dictionary vs Random Forest
ECB statements,2012-07-05,dovish,0,bert_score,0,Dictionary vs RoBERTa/BERT
ECB statements,2012-08-02,neutral,0,rf_score,0.00432696246032371,Dictionary vs Random Forest
ECB statements,2012-08-02,neutral,0,bert_score,0,Dictionary vs RoBERTa/BERT
ECB statements,2012-09-06,neutral,0,rf_score,0.00241444174226699,Dictionary vs Random Forest
ECB statements,2012-09-06,neutral,0,bert_score,0,Dictionary vs RoBERTa/BERT
ECB statements,2012-10-04,neutral,0,rf_score,0.00428459384235709,Dictionary vs Random Forest
ECB statements,2012-10-04,neutral,0,bert_score,0,Dictionary vs RoBERTa/BERT
ECB statements,2012-11-08,neutral,0,rf_score,0.00399433517664894,Dictionary vs Random Forest
ECB statements,2012-11-08,neutral,0,bert_score,0,Dictionary vs RoBERTa/BERT
ECB statements,2012-12-06,neutral,0,rf_score,0.00548793350305349,Dictionary vs Random Forest
ECB statements,2012-12-06,neutral,0,bert_score,0,Dictionary vs RoBERTa/BERT
ECB statements,2013-01-10,neutral,0,rf_score,0.00603395734764189,Dictionary vs Random Forest
ECB statements,2013-01-10,neutral,0,bert_score,0,Dictionary vs RoBERTa/BERT
ECB statements,2013-02-07,neutral,0,rf_score,0.00420236407113162,Dictionary vs Random Forest
ECB statements,2013-02-07,neutral,0,bert_score,0,Dictionary vs RoBERTa/BERT
ECB statements,2013-03-07,neutral,0,rf_score,0.00403659618952882,Dictionary vs Random Forest
ECB statements,2013-03-07,neutral,0,bert_score,0,Dictionary vs RoBERTa/BERT
ECB statements,2013-04-04,neutral,0,rf_score,0.00402857086618896,Dictionary vs Random Forest
ECB statements,2013-04-04,neutral,0,bert_score,0,Dictionary vs RoBERTa/BERT
ECB statements,2013-05-02,dovish,0,rf_score,-0.1525703076379601,Dictionary vs Random Forest
ECB statements,2013-05-02,dovish,0,bert_score,0,Dictionary vs RoBERTa/BERT
ECB statements,2013-06-06,neutral,0,rf_score,0.00455403542414222,Dictionary vs Random Forest
ECB statements,2013-06-06,neutral,0,bert_score,0,Dictionary vs RoBERTa/BERT
ECB statements,2013-07-04,neutral,0,rf_score,0.00194688636672799,Dictionary vs Random Forest
ECB statements,2013-07-04,neutral,0,bert_score,0,Dictionary vs RoBERTa/BERT
ECB statements,2013-08-01,neutral,0,rf_score,0.00292563527747933,Dictionary vs Random Forest
ECB statements,2013-08-01,neutral,0,bert_score,0,Dictionary vs RoBERTa/BERT
ECB statements,2013-09-05,neutral,0,rf_score,0.00504928679335407,Dictionary vs Random Forest
ECB statements,2013-09-05,neutral,0,bert_score,0,Dictionary vs RoBERTa/BERT
ECB statements,2013-10-02,neutral,0,rf_score,0.00620084474706752,Dictionary vs Random Forest
ECB statements,2013-10-02,neutral,0,bert_score,0,Dictionary vs RoBERTa/BERT
ECB statements,2013-11-07,dovish,0,rf_score,-0.0209803921568627,Dictionary vs Random Forest
ECB statements,2013-11-07,dovish,0,bert_score,0,Dictionary vs RoBERTa/BERT
ECB statements,2013-12-05,neutral,0,rf_score,0.0034478272776452,Dictionary vs Random Forest
ECB statements,2013-12-05,neutral,0,bert_score,0,Dictionary vs RoBERTa/BERT
ECB statements,2014-01-09,neutral,0,rf_score,-0.1998284846190595,Dictionary vs Random Forest
ECB statements,2014-01-09,neutral,0,bert_score,0,Dictionary vs RoBERTa/BERT
ECB statements,2014-02-06,neutral,0,rf_score,0.001576170222697,Dictionary vs Random Forest
ECB statements,2014-02-06,neutral,0,bert_score,0,Dictionary vs RoBERTa/BERT
ECB statements,2014-03-06,neutral,0,rf_score,0.00408757088506081,Dictionary vs Random Forest
ECB statements,2014-03-06,neutral,0,bert_score,0,Dictionary vs RoBERTa/BERT
ECB statements,2014-04-03,neutral,0,rf_score,0.0032818141266339,Dictionary vs Random Forest
ECB statements,2014-04-03,neutral,0,bert_score,0,Dictionary vs RoBERTa/BERT
ECB statements,2014-05-08,neutral,0,rf_score,0.00322290364058396,Dictionary vs Random Forest
ECB statements,2014-05-08,neutral,0,bert_score,0,Dictionary vs RoBERTa/BERT
ECB statements,2014-06-05,dovish,0,rf_score,-0.03004370830457783,Dictionary vs Random Forest
ECB statements,2014-06-05,dovish,0,bert_score,0.09090909090909093,Dictionary vs RoBERTa/BERT
ECB statements,2014-07-03,neutral,0,rf_score,0.00523886099549877,Dictionary vs Random Forest
ECB statements,2014-07-03,neutral,0,bert_score,0,Dictionary vs RoBERTa/BERT
ECB statements,2014-08-07,neutral,0,rf_score,0.00401499909636523,Dictionary vs Random Forest
ECB statements,2014-08-07,neutral,0,bert_score,0,Dictionary vs RoBERTa/BERT
ECB statements,2014-09-04,dovish,0,rf_score,-0.093356700420679,Dictionary vs Random Forest
ECB statements,2014-09-04,dovish,0,bert_score,0,Dictionary vs RoBERTa/BERT
ECB statements,2014-10-02,neutral,0,rf_score,0.00311427861226412,Dictionary vs Random Forest
ECB statements,2014-10-02,neutral,0,bert_score,0,Dictionary vs RoBERTa/BERT
ECB statements,2014-11-06,neutral,0,rf_score,0.00193205896319532,Dictionary vs Random Forest
ECB statements,2014-11-06,neutral,0,bert_score,0,Dictionary vs RoBERTa/BERT
ECB statements,2014-12-04,neutral,0,rf_score,0.00387536585349878,Dictionary vs Random Forest
ECB statements,2014-12-04,neutral,0,bert_score,0,Dictionary vs RoBERTa/BERT
ECB statements,2015-01-22,neutral,0,rf_score,0.00408465050008487,Dictionary vs Random Forest
ECB statements,2015-01-22,neutral,0,bert_score,0,Dictionary vs RoBERTa/BERT
ECB statements,2015-03-05,neutral,0,rf_score,0.00281482575050819,Dictionary vs Random Forest
ECB statements,2015-03-05,neutral,0,bert_score,0,Dictionary vs RoBERTa/BERT
ECB statements,2015-04-15,neutral,0,rf_score,0.00491762362261251,Dictionary vs Random Forest
ECB statements,2015-04-15,neutral,0,bert_score,0,Dictionary vs RoBERTa/BERT
ECB statements,2015-06-03,neutral,0,rf_score,0.00437479748011117,Dictionary vs Random Forest
ECB statements,2015-06-03,neutral,0,bert_score,0,Dictionary vs RoBERTa/BERT
ECB statements,2015-07-16,neutral,0,rf_score,0.00259425899176062,Dictionary vs Random Forest
ECB statements,2015-07-16,neutral,0,bert_score,0,Dictionary vs RoBERTa/BERT
ECB statements,2015-09-03,neutral,0,rf_score,0.00403826390251046,Dictionary vs Random Forest
ECB statements,2015-09-03,neutral,0,bert_score,0,Dictionary vs RoBERTa/BERT
ECB statements,2015-10-22,neutral,0,rf_score,0.0057447500683887,Dictionary vs Random Forest
ECB statements,2015-10-22,neutral,0,bert_score,0,Dictionary vs RoBERTa/BERT
ECB statements,2015-12-03,neutral,0,rf_score,0.00468364042757065,Dictionary vs Random Forest
ECB statements,2015-12-03,neutral,0,bert_score,-0.09090909090909093,Dictionary vs RoBERTa/BERT
ECB statements,2016-01-21,neutral,0,rf_score,0.0040073132901645,Dictionary vs Random Forest
ECB statements,2016-01-21,neutral,0,bert_score,0,Dictionary vs RoBERTa/BERT
ECB statements,2016-03-10,dovish,-0.2307692307692308,rf_score,0.408595428258592,Dictionary vs Random Forest
ECB statements,2016-03-10,dovish,-0.2307692307692308,bert_score,-0.2,Dictionary vs RoBERTa/BERT
ECB statements,2016-04-21,neutral,-0.2307692307692308,rf_score,0.00510144501675666,Dictionary vs Random Forest
ECB statements,2016-04-21,neutral,-0.2307692307692308,bert_score,0.09090909090909093,Dictionary vs RoBERTa/BERT
ECB statements,2016-06-02,neutral,-0.16666666666666666,rf_score,-0.00254664933108452,Dictionary vs Random Forest
ECB statements,2016-06-02,neutral,-0.16666666666666666,bert_score,0,Dictionary vs RoBERTa/BERT
ECB statements,2016-07-21,neutral,-0.3333333333333333,rf_score,0.00389262813267628,Dictionary vs Random Forest
ECB statements,2016-07-21,neutral,-0.3333333333333333,bert_score,-0.09090909090909093,Dictionary vs RoBERTa/BERT
ECB statements,2016-09-08,neutral,-0.3333333333333333,rf_score,0.00366708618774006,Dictionary vs Random Forest
ECB statements,2016-09-08,neutral,-0.3333333333333333,bert_score,-0.09090909090909093,Dictionary vs RoBERTa/BERT
ECB statements,2016-10-20,neutral,-0.3333333333333333,rf_score,0.00477209109269607,Dictionary vs Random Forest
ECB statements,2016-10-20,neutral,-0.3333333333333333,bert_score,-0.09090909090909093,Dictionary vs RoBERTa/BERT
ECB statements,2016-12-08,neutral,-0.5454545454545454,rf_score,0.01084187025066621,Dictionary vs Random Forest
ECB statements,2016-12-08,neutral,-0.5454545454545454,bert_score,0.07692307692307693,Dictionary vs RoBERTa/BERT
ECB statements,2017-01-19,neutral,-0.5238095238095238,rf_score,0.0040089956151939,Dictionary vs Random Forest
ECB statements,2017-01-19,neutral,-0.5238095238095238,bert_score,0,Dictionary vs RoBERTa/BERT
ECB statements,2017-03-09,neutral,-0.5238095238095238,rf_score,0.00314227349194905,Dictionary vs Random Forest
ECB statements,2017-03-09,neutral,-0.5238095238095238,bert_score,0,Dictionary vs RoBERTa/BERT
ECB statements,2017-04-27,neutral,-0.5238095238095238,rf_score,0.00173728517127999,Dictionary vs Random Forest
ECB statements,2017-04-27,neutral,-0.5238095238095238,bert_score,0,Dictionary vs RoBERTa/BERT
ECB statements,2017-06-08,neutral,-0.5238095238095238,rf_score,0.00376223023108725,Dictionary vs Random Forest
ECB statements,2017-06-08,neutral,-0.5238095238095238,bert_score,0.09090909090909093,Dictionary vs RoBERTa/BERT
ECB statements,2017-07-20,neutral,-0.5238095238095238,rf_score,0.00179617619403524,Dictionary vs Random Forest
ECB statements,2017-07-20,neutral,-0.5238095238095238,bert_score,0.09090909090909093,Dictionary vs RoBERTa/BERT
ECB statements,2017-09-07,neutral,-0.5238095238095238,rf_score,0.00485045833440938,Dictionary vs Random Forest
ECB statements,2017-09-07,neutral,-0.5238095238095238,bert_score,0.09090909090909093,Dictionary vs RoBERTa/BERT
ECB statements,2017-10-26,neutral,-0.5833333333333334,rf_score,2.6075977162933785e-4,Dictionary vs Random Forest
ECB statements,2017-10-26,neutral,-0.5833333333333334,bert_score,0.2307692307692308,Dictionary vs RoBERTa/BERT
ECB statements,2017-12-14,neutral,-0.5652173913043478,rf_score,3.5006651263740085e-4,Dictionary vs Random Forest
ECB statements,2017-12-14,neutral,-0.5652173913043478,bert_score,0.16666666666666666,Dictionary vs RoBERTa/BERT
ECB statements,2018-01-25,neutral,-0.5652173913043478,rf_score,3.193867773874162e-4,Dictionary vs Random Forest
ECB statements,2018-01-25,neutral,-0.5652173913043478,bert_score,0.16666666666666666,Dictionary vs RoBERTa/BERT
ECB statements,2018-03-08,neutral,-0.5454545454545454,rf_score,0.01582589899614962,Dictionary vs Random Forest
ECB statements,2018-03-08,neutral,-0.5454545454545454,bert_score,0.09090909090909093,Dictionary vs RoBERTa/BERT
ECB statements,2018-04-26,neutral,-0.5454545454545454,rf_score,0.01739580660964647,Dictionary vs Random Forest
ECB statements,2018-04-26,neutral,-0.5454545454545454,bert_score,0.09090909090909093,Dictionary vs RoBERTa/BERT
ECB statements,2018-06-14,neutral,-0.5384615384615384,rf_score,3.193867773874162e-4,Dictionary vs Random Forest
ECB statements,2018-06-14,neutral,-0.5384615384615384,bert_score,-0.2307692307692308,Dictionary vs RoBERTa/BERT
ECB statements,2018-07-26,neutral,-0.5454545454545454,rf_score,0.00203227289942108,Dictionary vs Random Forest
ECB statements,2018-07-26,neutral,-0.5454545454545454,bert_score,-0.16666666666666666,Dictionary vs RoBERTa/BERT
ECB statements,2018-09-13,neutral,-0.5454545454545454,rf_score,0.0019072099517644,Dictionary vs Random Forest
ECB statements,2018-09-13,neutral,-0.5454545454545454,bert_score,-0.16666666666666666,Dictionary vs RoBERTa/BERT
ECB statements,2018-10-25,neutral,-0.5,rf_score,2.8698522026115655e-4,Dictionary vs Random Forest
ECB statements,2018-10-25,neutral,-0.5,bert_score,-0.09090909090909093,Dictionary vs RoBERTa/BERT
ECB statements,2018-12-13,neutral,-0.4117647058823529,rf_score,-0.00151159346703901,Dictionary vs Random Forest
ECB statements,2018-12-13,neutral,-0.4117647058823529,bert_score,0,Dictionary vs RoBERTa/BERT
ECB statements,2019-01-24,neutral,-0.3333333333333333,rf_score,-0.00706561264448813,Dictionary vs Random Forest
ECB statements,2019-01-24,neutral,-0.3333333333333333,bert_score,-0.09090909090909093,Dictionary vs RoBERTa/BERT
ECB statements,2019-03-07,neutral,-0.47368421052631576,rf_score,-0.00869936150025406,Dictionary vs Random Forest
ECB statements,2019-03-07,neutral,-0.47368421052631576,bert_score,0.07692307692307693,Dictionary vs RoBERTa/BERT
ECB statements,2019-04-10,neutral,-0.3333333333333333,rf_score,-0.0050276686052857,Dictionary vs Random Forest
ECB statements,2019-04-10,neutral,-0.3333333333333333,bert_score,-0.09090909090909093,Dictionary vs RoBERTa/BERT
ECB statements,2019-06-06,neutral,-0.375,rf_score,-0.01336890173013911,Dictionary vs Random Forest
ECB statements,2019-06-06,neutral,-0.375,bert_score,-0.07692307692307693,Dictionary vs RoBERTa/BERT
ECB statements,2019-07-25,neutral,-0.5,rf_score,0.00359277356461581,Dictionary vs Random Forest
ECB statements,2019-07-25,neutral,-0.5,bert_score,0,Dictionary vs RoBERTa/BERT
ECB statements,2019-09-12,neutral,-0.4545454545454546,rf_score,-0.16722733621288394,Dictionary vs Random Forest
ECB statements,2019-09-12,neutral,-0.4545454545454546,bert_score,-0.375,Dictionary vs RoBERTa/BERT
ECB statements,2019-10-24,neutral,-0.29411764705882354,rf_score,0.02193562610229276,Dictionary vs Random Forest
ECB statements,2019-10-24,neutral,-0.29411764705882354,bert_score,-0.2307692307692308,Dictionary vs RoBERTa/BERT
ECB statements,2019-12-12,neutral,-0.29411764705882354,rf_score,-0.00966289859954853,Dictionary vs Random Forest
ECB statements,2019-12-12,neutral,-0.29411764705882354,bert_score,-0.2307692307692308,Dictionary vs RoBERTa/BERT
ECB statements,2020-01-23,neutral,-0.29411764705882354,rf_score,-0.0016653148365684,Dictionary vs Random Forest
ECB statements,2020-01-23,neutral,-0.29411764705882354,bert_score,-0.2307692307692308,Dictionary vs RoBERTa/BERT
ECB statements,2020-03-12,neutral,-0.5,rf_score,-0.01245255348516218,Dictionary vs Random Forest
ECB statements,2020-03-12,neutral,-0.5,bert_score,-0.04761904761904761,Dictionary vs RoBERTa/BERT
ECB statements,2020-04-30,neutral,-0.5714285714285714,rf_score,-0.1504678723147662,Dictionary vs Random Forest
ECB statements,2020-04-30,neutral,-0.5714285714285714,bert_score,-0.3333333333333333,Dictionary vs RoBERTa/BERT
ECB statements,2020-06-04,neutral,-0.5714285714285714,rf_score,0.00179664705600994,Dictionary vs Random Forest
ECB statements,2020-06-04,neutral,-0.5714285714285714,bert_score,-0.125,Dictionary vs RoBERTa/BERT
ECB statements,2020-07-16,neutral,-0.5714285714285714,rf_score,0.00187831283128312,Dictionary vs Random Forest
ECB statements,2020-07-16,neutral,-0.5714285714285714,bert_score,-0.125,Dictionary vs RoBERTa/BERT
ECB statements,2020-09-10,neutral,-0.5714285714285714,rf_score,0.00203227289942108,Dictionary vs Random Forest
ECB statements,2020-09-10,neutral,-0.5714285714285714,bert_score,-0.125,Dictionary vs RoBERTa/BERT
ECB statements,2020-10-29,neutral,-0.5862068965517241,rf_score,3.0003000300030005e-4,Dictionary vs Random Forest
ECB statements,2020-10-29,neutral,-0.5862068965517241,bert_score,-0.2222222222222222,Dictionary vs RoBERTa/BERT
ECB statements,2020-12-10,neutral,-0.4838709677419355,rf_score,0.03012285817622858,Dictionary vs Random Forest
ECB statements,2020-12-10,neutral,-0.4838709677419355,bert_score,-0.09090909090909093,Dictionary vs RoBERTa/BERT
ECB statements,2021-01-21,neutral,-0.6363636363636364,rf_score,0.00162760416666666,Dictionary vs Random Forest
ECB statements,2021-01-21,neutral,-0.6363636363636364,bert_score,-0.15789473684210523,Dictionary vs RoBERTa/BERT
ECB statements,2021-03-11,neutral,-0.6363636363636364,rf_score,0.00210116350618112,Dictionary vs Random Forest
ECB statements,2021-03-11,neutral,-0.6363636363636364,bert_score,-0.1,Dictionary vs RoBERTa/BERT
ECB statements,2021-04-22,neutral,-0.6363636363636364,rf_score,0.00173611111111111,Dictionary vs Random Forest
ECB statements,2021-04-22,neutral,-0.6363636363636364,bert_score,-0.14285714285714285,Dictionary vs RoBERTa/BERT
ECB statements,2021-06-10,neutral,-0.6470588235294118,rf_score,0.00162760416666666,Dictionary vs Random Forest
ECB statements,2021-06-10,neutral,-0.6470588235294118,bert_score,-0.14285714285714285,Dictionary vs RoBERTa/BERT
ECB statements,2021-07-22,neutral,-0.5609756097560976,rf_score,0.00193701010726072,Dictionary vs Random Forest
ECB statements,2021-07-22,neutral,-0.5609756097560976,bert_score,-0.25925925925925924,Dictionary vs RoBERTa/BERT
ECB statements,2021-09-09,neutral,-0.6818181818181818,rf_score,-0.02132991076885466,Dictionary vs Random Forest
ECB statements,2021-09-09,neutral,-0.6818181818181818,bert_score,-0.3,Dictionary vs RoBERTa/BERT
ECB statements,2021-10-28,neutral,-0.6818181818181818,rf_score,-0.02385978181151448,Dictionary vs Random Forest
ECB statements,2021-10-28,neutral,-0.6818181818181818,bert_score,-0.3333333333333333,Dictionary vs RoBERTa/BERT
ECB statements,2021-12-16,neutral,-0.5757575757575758,rf_score,-0.00520833333333333,Dictionary vs Random Forest
ECB statements,2021-12-16,neutral,-0.5757575757575758,bert_score,-0.38461538461538464,Dictionary vs RoBERTa/BERT
ECB statements,2022-02-03,neutral,-0.5483870967741935,rf_score,-0.01235569985569985,Dictionary vs Random Forest
ECB statements,2022-02-03,neutral,-0.5483870967741935,bert_score,-0.2,Dictionary vs RoBERTa/BERT
ECB statements,2022-03-10,neutral,-0.6571428571428571,rf_score,-0.00537187647336162,Dictionary vs Random Forest
ECB statements,2022-03-10,neutral,-0.6571428571428571,bert_score,-0.2727272727272727,Dictionary vs RoBERTa/BERT
ECB statements,2022-04-14,neutral,-0.625,rf_score,0.0019072099517644,Dictionary vs Random Forest
ECB statements,2022-04-14,neutral,-0.625,bert_score,-0.18181818181818185,Dictionary vs RoBERTa/BERT
ECB statements,2022-06-09,neutral,-0.3888888888888889,rf_score,0.40807146949518175,Dictionary vs Random Forest
ECB statements,2022-06-09,neutral,-0.3888888888888889,bert_score,0,Dictionary vs RoBERTa/BERT
ECB statements,2022-07-21,hawkish,-0.3076923076923077,rf_score,0.5926573426573427,Dictionary vs Random Forest
ECB statements,2022-07-21,hawkish,-0.3076923076923077,bert_score,0.04347826086956521,Dictionary vs RoBERTa/BERT
ECB statements,2022-09-08,hawkish,-0.1111111111111111,rf_score,0.8333333333333333,Dictionary vs Random Forest
ECB statements,2022-09-08,hawkish,-0.1111111111111111,bert_score,0.10344827586206896,Dictionary vs RoBERTa/BERT
ECB statements,2022-10-27,hawkish,0,rf_score,0.05092592592592593,Dictionary vs Random Forest
ECB statements,2022-10-27,hawkish,0,bert_score,0.13043478260869565,Dictionary vs RoBERTa/BERT
ECB statements,2022-12-15,hawkish,0.0303030303030303,rf_score,0.3333333333333333,Dictionary vs Random Forest
ECB statements,2022-12-15,hawkish,0.0303030303030303,bert_score,0,Dictionary vs RoBERTa/BERT
ECB statements,2023-02-02,hawkish,-0.03448275862068965,rf_score,1,Dictionary vs Random Forest
ECB statements,2023-02-02,hawkish,-0.03448275862068965,bert_score,0.23809523809523808,Dictionary vs RoBERTa/BERT
ECB statements,2023-03-16,hawkish,0.07142857142857142,rf_score,0.9575757575757576,Dictionary vs Random Forest
ECB statements,2023-03-16,hawkish,0.07142857142857142,bert_score,0.07142857142857142,Dictionary vs RoBERTa/BERT
ECB statements,2023-05-04,hawkish,0,rf_score,0.6666666666666666,Dictionary vs Random Forest
ECB statements,2023-05-04,hawkish,0,bert_score,0.2631578947368421,Dictionary vs RoBERTa/BERT
ECB statements,2023-06-15,hawkish,0.03225806451612903,rf_score,0.893939393939394,Dictionary vs Random Forest
