corpus_long,bank,meeting_date,score_name,score,method,score_z
FOMC statements,FOMC,2008-10-08,net_score,-0.04761904761904761,Dictionary,7.30105742317545e-4
FOMC statements,FOMC,2008-10-08,rf_score,-0.8386437965092834,Random Forest,-1.7825674855704348
FOMC statements,FOMC,2008-10-08,bert_score,-0.391304347826087,RoBERTa/BERT,-1.298746390386423
FOMC statements,FOMC,2008-10-29,net_score,-0.4117647058823529,Dictionary,-1.564065960225985
FOMC statements,FOMC,2008-10-29,rf_score,-0.8717891278375149,Random Forest,-1.8521725596763705
FOMC statements,FOMC,2008-10-29,bert_score,-0.3684210526315789,RoBERTa/BERT,-1.192089203500609
FOMC statements,FOMC,2008-12-16,net_score,0,Dictionary,0.2053572835997109
FOMC statements,FOMC,2008-12-16,rf_score,0.34867062623229617,Random Forest,0.710788443310646
FOMC statements,FOMC,2008-12-16,bert_score,0,RoBERTa/BERT,0.5250915053609932
FOMC statements,FOMC,2009-01-28,net_score,-0.2307692307692308,Dictionary,-0.7862975014015033
FOMC statements,FOMC,2009-01-28,rf_score,-0.03168127373012017,Random Forest,-0.08794915026012172
FOMC statements,FOMC,2009-01-28,bert_score,-0.23809523809523808,RoBERTa/BERT,-0.5846511296175932
FOMC statements,FOMC,2009-03-18,net_score,-0.2307692307692308,Dictionary,-0.7862975014015033
FOMC statements,FOMC,2009-03-18,rf_score,0.00601174457929411,Random Forest,-0.00879395018919954
FOMC statements,FOMC,2009-03-18,bert_score,-0.23809523809523808,RoBERTa/BERT,-0.5846511296175932
FOMC statements,FOMC,2009-04-29,net_score,-0.2307692307692308,Dictionary,-0.7862975014015033
FOMC statements,FOMC,2009-04-29,rf_score,0.02621956168627334,Random Forest,0.033642391548390556
FOMC statements,FOMC,2009-04-29,bert_score,-0.2631578947368421,RoBERTa/BERT,-0.7014661438258655
FOMC statements,FOMC,2009-06-24,net_score,-0.14285714285714285,Dictionary,-0.4085242499724692
FOMC statements,FOMC,2009-06-24,rf_score,-0.08723320943449024,Random Forest,-0.20460801129668033
FOMC statements,FOMC,2009-06-24,bert_score,-0.15789473684210523,RoBERTa/BERT,-0.21084308415112182
FOMC statements,FOMC,2009-08-12,net_score,-0.14285714285714285,Dictionary,-0.4085242499724692
FOMC statements,FOMC,2009-08-12,rf_score,0.01283856890325893,Random Forest,0.0055423558284458385
FOMC statements,FOMC,2009-08-12,bert_score,-0.1111111111111111,RoBERTa/BERT,0.0072116090376529
FOMC statements,FOMC,2009-09-23,net_score,-0.2,Dictionary,-0.6540768634013414
FOMC statements,FOMC,2009-09-23,rf_score,0.02239632673361121,Random Forest,0.025613612183684485
FOMC statements,FOMC,2009-09-23,bert_score,-0.3333333333333333,RoBERTa/BERT,-1.0285481836090278
FOMC statements,FOMC,2009-11-04,net_score,-0.25,Dictionary,-0.8689354001516044
FOMC statements,FOMC,2009-11-04,rf_score,0.03305464176958477,Random Forest,0.04799603463035522
FOMC statements,FOMC,2009-11-04,bert_score,-0.1111111111111111,RoBERTa/BERT,0.0072116090376529
FOMC statements,FOMC,2009-12-16,net_score,-0.25,Dictionary,-0.8689354001516044
FOMC statements,FOMC,2009-12-16,rf_score,0.02818430575327127,Random Forest,0.03776834687610534
FOMC statements,FOMC,2009-12-16,bert_score,-0.3684210526315789,RoBERTa/BERT,-1.192089203500609
FOMC statements,FOMC,2010-01-27,net_score,-0.2,Dictionary,-0.6540768634013414
FOMC statements,FOMC,2010-01-27,rf_score,0.00261554975276779,Random Forest,-0.015925946856772833
FOMC statements,FOMC,2010-01-27,bert_score,-0.2222222222222222,RoBERTa/BERT,-0.5106682872856874
FOMC statements,FOMC,2010-03-16,net_score,-0.25,Dictionary,-0.8689354001516044
FOMC statements,FOMC,2010-03-16,rf_score,0.01231693682257591,Random Forest,0.004446930374030501
FOMC statements,FOMC,2010-03-16,bert_score,-0.15789473684210523,RoBERTa/BERT,-0.21084308415112182
FOMC statements,FOMC,2010-04-28,net_score,-0.17647058823529413,Dictionary,-0.5529669637541588
FOMC statements,FOMC,2010-04-28,rf_score,0.00283039819883005,Random Forest,-0.015474765908795065
FOMC statements,FOMC,2010-04-28,bert_score,-0.125,RoBERTa/BERT,-0.05752337800276467
FOMC statements,FOMC,2010-06-23,net_score,-0.1111111111111111,Dictionary,-0.27210613140087364
FOMC statements,FOMC,2010-06-23,rf_score,0.00474736652432019,Random Forest,-0.011449139462852042
FOMC statements,FOMC,2010-06-23,bert_score,-0.3333333333333333,RoBERTa/BERT,-1.0285481836090278
FOMC statements,FOMC,2010-08-10,net_score,-0.2222222222222222,Dictionary,-0.7495695464014582
FOMC statements,FOMC,2010-08-10,rf_score,0.03382676606854704,Random Forest,0.04961749282354836
FOMC statements,FOMC,2010-08-10,bert_score,-0.2631578947368421,RoBERTa/BERT,-0.7014661438258655
FOMC statements,FOMC,2010-09-21,net_score,-0.2,Dictionary,-0.6540768634013414
FOMC statements,FOMC,2010-09-21,rf_score,0.01465709919369108,Random Forest,0.009361262762153424
FOMC statements,FOMC,2010-09-21,bert_score,-0.3,RoBERTa/BERT,-0.8731842147120257
FOMC statements,FOMC,2010-11-03,net_score,-0.3,Dictionary,-1.0837939369018672
FOMC statements,FOMC,2010-11-03,rf_score,0.04372375312769555,Random Forest,0.07040112931387861
FOMC statements,FOMC,2010-11-03,bert_score,-0.4,RoBERTa/BERT,-1.3392761214030322
FOMC statements,FOMC,2010-12-14,net_score,-0.23809523809523808,Dictionary,-0.817778605687256
FOMC statements,FOMC,2010-12-14,rf_score,0.01308608856995953,Random Forest,0.0060621462198213304
FOMC statements,FOMC,2010-12-14,bert_score,-0.4,RoBERTa/BERT,-1.3392761214030322
FOMC statements,FOMC,2011-01-26,net_score,-0.2,Dictionary,-0.6540768634013414
FOMC statements,FOMC,2011-01-26,rf_score,0.02507148765213281,Random Forest,0.03123144029151212
FOMC statements,FOMC,2011-01-26,bert_score,-0.29411764705882354,RoBERTa/BERT,-0.845767043730202
FOMC statements,FOMC,2011-03-15,net_score,-0.04761904761904761,Dictionary,7.30105742317545e-4
FOMC statements,FOMC,2011-03-15,rf_score,0.02130831368977921,Random Forest,0.023328788785957663
FOMC statements,FOMC,2011-03-15,bert_score,-0.15789473684210523,RoBERTa/BERT,-0.21084308415112182
FOMC statements,FOMC,2011-04-27,net_score,0.05263157894736842,Dictionary,0.43152416438946145
FOMC statements,FOMC,2011-04-27,rf_score,0.02700233937936777,Random Forest,0.035286221830150434
FOMC statements,FOMC,2011-04-27,bert_score,-0.1111111111111111,RoBERTa/BERT,0.0072116090376529
FOMC statements,FOMC,2011-06-22,net_score,-0.06666666666666667,Dictionary,-0.08112076540063985
FOMC statements,FOMC,2011-06-22,rf_score,0.01967241331465469,Random Forest,0.019893404003924007
FOMC statements,FOMC,2011-06-22,bert_score,-0.2222222222222222,RoBERTa/BERT,-0.5106682872856874
FOMC statements,FOMC,2011-08-09,net_score,-0.2222222222222222,Dictionary,-0.7495695464014582
FOMC statements,FOMC,2011-08-09,rf_score,0.01428937283408353,Random Forest,0.00858903875697691
FOMC statements,FOMC,2011-08-09,bert_score,-0.3333333333333333,RoBERTa/BERT,-1.0285481836090278
FOMC statements,FOMC,2011-09-21,net_score,-0.25,Dictionary,-0.8689354001516044
FOMC statements,FOMC,2011-09-21,rf_score,0.01260769093334491,Random Forest,0.005057512939227063
FOMC statements,FOMC,2011-09-21,bert_score,-0.2727272727272727,RoBERTa/BERT,-0.746068240159933
FOMC statements,FOMC,2011-11-02,net_score,-0.125,Dictionary,-0.33178905827594674
FOMC statements,FOMC,2011-11-02,rf_score,0.0139896293467722,Random Forest,0.007959578534043308
FOMC statements,FOMC,2011-11-02,bert_score,-0.15789473684210523,RoBERTa/BERT,-0.21084308415112182
FOMC statements,FOMC,2011-12-13,net_score,-0.2307692307692308,Dictionary,-0.7862975014015033
FOMC statements,FOMC,2011-12-13,rf_score,0.01121317756079419,Random Forest,0.0021290399764168876
FOMC statements,FOMC,2011-12-13,bert_score,-0.17647058823529413,RoBERTa/BERT,-0.29742362409372386
FOMC statements,FOMC,2012-01-25,net_score,-0.2857142857142857,Dictionary,-1.0224057835446494
FOMC statements,FOMC,2012-01-25,rf_score,0.01045683285721236,Random Forest,5.407188755925141e-4
FOMC statements,FOMC,2012-01-25,bert_score,-0.29411764705882354,RoBERTa/BERT,-0.845767043730202
FOMC statements,FOMC,2012-03-13,net_score,-0.2857142857142857,Dictionary,-1.0224057835446494
FOMC statements,FOMC,2012-03-13,rf_score,0.00763656283774477,Random Forest,-0.005381837811496247
FOMC statements,FOMC,2012-03-13,bert_score,-0.17647058823529413,RoBERTa/BERT,-0.29742362409372386
FOMC statements,FOMC,2012-04-25,net_score,-0.2,Dictionary,-0.6540768634013414
FOMC statements,FOMC,2012-04-25,rf_score,0.00791888403519791,Random Forest,-0.004788964333304024
FOMC statements,FOMC,2012-04-25,bert_score,-0.15789473684210523,RoBERTa/BERT,-0.21084308415112182
FOMC statements,FOMC,2012-06-20,net_score,-0.4117647058823529,Dictionary,-1.564065960225985
FOMC statements,FOMC,2012-06-20,rf_score,0.0163625437377706,Random Forest,0.012942690043681588
FOMC statements,FOMC,2012-06-20,bert_score,-0.391304347826087,RoBERTa/BERT,-1.298746390386423
FOMC statements,FOMC,2012-08-01,net_score,-0.3333333333333333,Dictionary,-1.2270329614020425
FOMC statements,FOMC,2012-08-01,rf_score,0.01093331719088211,Random Forest,0.001541334227026684
FOMC statements,FOMC,2012-08-01,bert_score,-0.4545454545454546,RoBERTa/BERT,-1.5935080705072175
FOMC statements,FOMC,2012-09-13,net_score,-0.3333333333333333,Dictionary,-1.2270329614020425
FOMC statements,FOMC,2012-09-13,rf_score,0.01090257954482092,Random Forest,0.001476785283142426
FOMC statements,FOMC,2012-09-13,bert_score,-0.5238095238095238,RoBERTa/BERT,-1.916342291591897
FOMC statements,FOMC,2012-10-24,net_score,-0.3636363636363637,Dictionary,-1.3572502564022024
FOMC statements,FOMC,2012-10-24,rf_score,0.01392536972164921,Random Forest,0.007824633557195374
FOMC statements,FOMC,2012-10-24,bert_score,-0.391304347826087,RoBERTa/BERT,-1.298746390386423
FOMC statements,FOMC,2012-12-12,net_score,-0.4074074074074074,Dictionary,-1.5453419047357657
FOMC statements,FOMC,2012-12-12,rf_score,0.01052524854029821,Random Forest,6.843915589047107e-4
FOMC statements,FOMC,2012-12-12,bert_score,-0.42857142857142855,RoBERTa/BERT,-1.4724452376004624
FOMC statements,FOMC,2013-01-30,net_score,-0.4074074074074074,Dictionary,-1.5453419047357657
FOMC statements,FOMC,2013-01-30,rf_score,0.00759016884016884,Random Forest,-0.0054792650360837615
FOMC statements,FOMC,2013-01-30,bert_score,-0.4782608695652174,RoBERTa/BERT,-1.7040437005525153
FOMC statements,FOMC,2013-03-20,net_score,-0.38461538461538464,Dictionary,-1.4474006914023125
FOMC statements,FOMC,2013-03-20,rf_score,0.00689659439659439,Random Forest,-0.006935768821335213
FOMC statements,FOMC,2013-03-20,bert_score,-0.4782608695652174,RoBERTa/BERT,-1.7040437005525153
FOMC statements,FOMC,2013-05-01,net_score,-0.4615384615384616,Dictionary,-1.7779522864027175
FOMC statements,FOMC,2013-05-01,rf_score,0.00502923976608187,Random Forest,-0.010857206689967345
FOMC statements,FOMC,2013-05-01,bert_score,-0.4782608695652174,RoBERTa/BERT,-1.7040437005525153
FOMC statements,FOMC,2013-06-19,net_score,-0.48148148148148145,Dictionary,-1.8636508480694887
FOMC statements,FOMC,2013-06-19,rf_score,0.01163705101205101,Random Forest,0.003019172667929308
FOMC statements,FOMC,2013-06-19,bert_score,-0.4782608695652174,RoBERTa/BERT,-1.7040437005525153
FOMC statements,FOMC,2013-07-31,net_score,-0.4615384615384616,Dictionary,-1.7779522864027175
FOMC statements,FOMC,2013-07-31,rf_score,0.01224833764295714,Random Forest,0.004302872348672827
FOMC statements,FOMC,2013-07-31,bert_score,-0.4545454545454546,RoBERTa/BERT,-1.5935080705072175
FOMC statements,FOMC,2013-09-18,net_score,-0.5172413793103449,Dictionary,-2.017317234506459
FOMC statements,FOMC,2013-09-18,rf_score,0.00642693897850917,Random Forest,-0.007922043475112227
FOMC statements,FOMC,2013-09-18,bert_score,-0.5,RoBERTa/BERT,-1.8053680280940383
FOMC statements,FOMC,2013-10-30,net_score,-0.4482758620689655,Dictionary,-1.720960632092303
FOMC statements,FOMC,2013-10-30,rf_score,0.01521749968178539,Random Forest,0.010538101729805648
FOMC statements,FOMC,2013-10-30,bert_score,-0.5,RoBERTa/BERT,-1.8053680280940383
FOMC statements,FOMC,2013-12-18,net_score,-0.41935483870967744,Dictionary,-1.5966820568863662
FOMC statements,FOMC,2013-12-18,rf_score,0.01135278514588859,Random Forest,0.002422215392586876
FOMC statements,FOMC,2013-12-18,bert_score,-0.5454545454545454,RoBERTa/BERT,-2.0172279856808593
FOMC statements,FOMC,2014-01-29,net_score,-0.48148148148148145,Dictionary,-1.8636508480694887
FOMC statements,FOMC,2014-01-29,rf_score,0.00530234186950604,Random Forest,-0.010283693275390762
FOMC statements,FOMC,2014-01-29,bert_score,-0.4545454545454546,RoBERTa/BERT,-1.5935080705072175
FOMC statements,FOMC,2014-03-19,net_score,-0.35714285714285715,Dictionary,-1.3293465503307393
FOMC statements,FOMC,2014-03-19,rf_score,0.00802031589100554,Random Forest,-0.004575957808485272
FOMC statements,FOMC,2014-03-19,bert_score,-0.4782608695652174,RoBERTa/BERT,-1.7040437005525153
FOMC statements,FOMC,2014-04-30,net_score,-0.44,Dictionary,-1.685397839802604
FOMC statements,FOMC,2014-04-30,rf_score,0.00640354888868563,Random Forest,-0.007971162577871815
FOMC statements,FOMC,2014-04-30,bert_score,-0.30434782608695654,RoBERTa/BERT,-0.8934490802203304
FOMC statements,FOMC,2014-06-18,net_score,-0.44,Dictionary,-1.685397839802604
FOMC statements,FOMC,2014-06-18,rf_score,0.00847764304660856,Random Forest,-0.003615572460661282
FOMC statements,FOMC,2014-06-18,bert_score,-0.3333333333333333,RoBERTa/BERT,-1.0285481836090278
FOMC statements,FOMC,2014-07-30,net_score,-0.48148148148148145,Dictionary,-1.8636508480694887
FOMC statements,FOMC,2014-07-30,rf_score,0.01647502809809587,Random Forest,0.013178906787411364
FOMC statements,FOMC,2014-07-30,bert_score,-0.30434782608695654,RoBERTa/BERT,-0.8934490802203304
FOMC statements,FOMC,2014-09-17,net_score,-0.4666666666666667,Dictionary,-1.7999890594027446
FOMC statements,FOMC,2014-09-17,rf_score,0.01804105423207056,Random Forest,0.016467555919553144
FOMC statements,FOMC,2014-09-17,bert_score,-0.23809523809523808,RoBERTa/BERT,-0.5846511296175932
FOMC statements,FOMC,2014-10-29,net_score,-0.44,Dictionary,-1.685397839802604
FOMC statements,FOMC,2014-10-29,rf_score,0.01158088279103243,Random Forest,0.0029012196099954175
FOMC statements,FOMC,2014-10-29,bert_score,-0.391304347826087,RoBERTa/BERT,-1.298746390386423
FOMC statements,FOMC,2014-12-17,net_score,-0.42857142857142855,Dictionary,-1.6362873171168293
FOMC statements,FOMC,2014-12-17,rf_score,0.00998572820941242,Random Forest,-4.485991552649872e-4
FOMC statements,FOMC,2014-12-17,bert_score,-0.391304347826087,RoBERTa/BERT,-1.298746390386423
FOMC statements,FOMC,2015-01-28,net_score,-0.125,Dictionary,-0.33178905827594674
FOMC statements,FOMC,2015-01-28,rf_score,0.02141928457606423,Random Forest,0.023561827239759192
FOMC statements,FOMC,2015-01-28,bert_score,-0.3,RoBERTa/BERT,-0.8731842147120257
FOMC statements,FOMC,2015-03-18,net_score,-0.1111111111111111,Dictionary,-0.27210613140087364
FOMC statements,FOMC,2015-03-18,rf_score,0.02350304362629254,Random Forest,0.027937713595329202
FOMC statements,FOMC,2015-03-18,bert_score,-0.3684210526315789,RoBERTa/BERT,-1.192089203500609
FOMC statements,FOMC,2015-04-29,net_score,-0.1111111111111111,Dictionary,-0.27210613140087364
FOMC statements,FOMC,2015-04-29,rf_score,0.02051335000688449,Random Forest,0.021659367970354466
FOMC statements,FOMC,2015-04-29,bert_score,-0.3333333333333333,RoBERTa/BERT,-1.0285481836090278
FOMC statements,FOMC,2015-06-17,net_score,0,Dictionary,0.2053572835997109
FOMC statements,FOMC,2015-06-17,rf_score,0.00782569335280702,Random Forest,-0.004984664424202669
FOMC statements,FOMC,2015-06-17,bert_score,-0.25,RoBERTa/BERT,-0.6401382613665226
FOMC statements,FOMC,2015-07-29,net_score,0,Dictionary,0.2053572835997109
FOMC statements,FOMC,2015-07-29,rf_score,0.01070087678105477,Random Forest,0.0010532102197259743
FOMC statements,FOMC,2015-07-29,bert_score,-0.29411764705882354,RoBERTa/BERT,-0.845767043730202
FOMC statements,FOMC,2015-09-17,net_score,0.0588235294117647,Dictionary,0.4581320327176674
FOMC statements,FOMC,2015-09-17,rf_score,0.01818482323501747,Random Forest,0.016769470297935976
FOMC statements,FOMC,2015-09-17,bert_score,-0.2631578947368421,RoBERTa/BERT,-0.7014661438258655
FOMC statements,FOMC,2015-10-28,net_score,0.15789473684210523,Dictionary,0.8838579259689625
FOMC statements,FOMC,2015-10-28,rf_score,0.04588309031052522,Random Forest,0.07493572947044856
FOMC statements,FOMC,2015-10-28,bert_score,-0.17647058823529413,RoBERTa/BERT,-0.29742362409372386
FOMC statements,FOMC,2015-12-16,net_score,0.125,Dictionary,0.7425036254753685
FOMC statements,FOMC,2015-12-16,rf_score,0.2037259615384615,Random Forest,0.40640517957536515
FOMC statements,FOMC,2015-12-16,bert_score,-0.2,RoBERTa/BERT,-0.4070923080210194
FOMC statements,FOMC,2016-01-27,net_score,-0.06666666666666667,Dictionary,-0.08112076540063985
FOMC statements,FOMC,2016-01-27,rf_score,0.11948196230248397,Random Forest,0.22949309045691643
FOMC statements,FOMC,2016-01-27,bert_score,-0.4117647058823529,RoBERTa/BERT,-1.3941104633666799
FOMC statements,FOMC,2016-03-16,net_score,0,Dictionary,0.2053572835997109
FOMC statements,FOMC,2016-03-16,rf_score,0.0611152033027033,Random Forest,0.10692311083379273
FOMC statements,FOMC,2016-03-16,bert_score,-0.125,RoBERTa/BERT,-0.05752337800276467
FOMC statements,FOMC,2016-04-27,net_score,0.06666666666666667,Dictionary,0.4918353326000616
FOMC statements,FOMC,2016-04-27,rf_score,0.11843751979994488,Random Forest,0.2272997650359483
FOMC statements,FOMC,2016-04-27,bert_score,-0.2631578947368421,RoBERTa/BERT,-0.7014661438258655
FOMC statements,FOMC,2016-06-15,net_score,0,Dictionary,0.2053572835997109
FOMC statements,FOMC,2016-06-15,rf_score,0.4356413220069347,Random Forest,0.893426585150017
FOMC statements,FOMC,2016-06-15,bert_score,-0.29411764705882354,RoBERTa/BERT,-0.845767043730202
FOMC statements,FOMC,2016-07-27,net_score,0,Dictionary,0.2053572835997109
FOMC statements,FOMC,2016-07-27,rf_score,0.13007360457879863,Random Forest,0.25173550035307296
FOMC statements,FOMC,2016-07-27,bert_score,-0.3684210526315789,RoBERTa/BERT,-1.192089203500609
FOMC statements,FOMC,2016-09-21,net_score,0.06666666666666667,Dictionary,0.4918353326000616
FOMC statements,FOMC,2016-09-21,rf_score,0.03779809081662255,Random Forest,0.05795726021495434
FOMC statements,FOMC,2016-09-21,bert_score,-0.15789473684210523,RoBERTa/BERT,-0.21084308415112182
FOMC statements,FOMC,2016-11-02,net_score,0.06666666666666667,Dictionary,0.4918353326000616
FOMC statements,FOMC,2016-11-02,rf_score,0.4094989421875184,Random Forest,0.8385276835033135
FOMC statements,FOMC,2016-11-02,bert_score,0,RoBERTa/BERT,0.5250915053609932
FOMC statements,FOMC,2016-12-14,net_score,0.125,Dictionary,0.7425036254753685
FOMC statements,FOMC,2016-12-14,rf_score,0.41914936914936907,Random Forest,0.8587935446944912
FOMC statements,FOMC,2016-12-14,bert_score,-0.0588235294117647,RoBERTa/BERT,0.25091979554275423
FOMC statements,FOMC,2017-02-01,net_score,0.06666666666666667,Dictionary,0.4918353326000616
FOMC statements,FOMC,2017-02-01,rf_score,0.6031244932635202,Random Forest,1.2451406299235666
FOMC statements,FOMC,2017-02-01,bert_score,-0.3333333333333333,RoBERTa/BERT,-1.0285481836090278
FOMC statements,FOMC,2017-03-15,net_score,0.17647058823529413,Dictionary,0.9636815309535806
FOMC statements,FOMC,2017-03-15,rf_score,0.37843377382851073,Random Forest,0.7732909439960404
FOMC statements,FOMC,2017-03-15,bert_score,-0.06666666666666667,RoBERTa/BERT,0.21436356756698902
FOMC statements,FOMC,2017-05-03,net_score,0,Dictionary,0.2053572835997109
FOMC statements,FOMC,2017-05-03,rf_score,0.7140236520589578,Random Forest,1.4780284562602906
FOMC statements,FOMC,2017-05-03,bert_score,-0.0588235294117647,RoBERTa/BERT,0.25091979554275423
FOMC statements,FOMC,2017-06-14,net_score,0.05263157894736842,Dictionary,0.43152416438946145
FOMC statements,FOMC,2017-06-14,rf_score,0.531984126984127,Random Forest,1.0957461219078044
FOMC statements,FOMC,2017-06-14,bert_score,0,RoBERTa/BERT,0.5250915053609932
FOMC statements,FOMC,2017-07-26,net_score,0.06666666666666667,Dictionary,0.4918353326000616
FOMC statements,FOMC,2017-07-26,rf_score,0.48386379346268993,Random Forest,0.9946935981724602
FOMC statements,FOMC,2017-07-26,bert_score,-0.06666666666666667,RoBERTa/BERT,0.21436356756698902
FOMC statements,FOMC,2017-09-20,net_score,0.14285714285714285,Dictionary,0.8192388171718911
FOMC statements,FOMC,2017-09-20,rf_score,0.5947029123416425,Random Forest,1.2274553409049846
FOMC statements,FOMC,2017-09-20,bert_score,-0.125,RoBERTa/BERT,-0.05752337800276467
FOMC statements,FOMC,2017-11-01,net_score,0,Dictionary,0.2053572835997109
FOMC statements,FOMC,2017-11-01,rf_score,0.5538045653177233,Random Forest,1.141568962301025
FOMC statements,FOMC,2017-11-01,bert_score,-0.06666666666666667,RoBERTa/BERT,0.21436356756698902
FOMC statements,FOMC,2017-12-13,net_score,0.2,Dictionary,1.064791430600763
FOMC statements,FOMC,2017-12-13,rf_score,0.3891295306001189,Random Forest,0.7957519939500874
FOMC statements,FOMC,2017-12-13,bert_score,0.06666666666666667,RoBERTa/BERT,0.8358194431549973
FOMC statements,FOMC,2018-01-31,net_score,0,Dictionary,0.2053572835997109
FOMC statements,FOMC,2018-01-31,rf_score,0.6520859441912075,Random Forest,1.3479594971241207
FOMC statements,FOMC,2018-01-31,bert_score,0,RoBERTa/BERT,0.5250915053609932
FOMC statements,FOMC,2018-03-21,net_score,0.2,Dictionary,1.064791430600763
FOMC statements,FOMC,2018-03-21,rf_score,0.4912440389463831,Random Forest,1.0101920865938119
FOMC statements,FOMC,2018-03-21,bert_score,0.1111111111111111,RoBERTa/BERT,1.0429714016843334
FOMC statements,FOMC,2018-05-02,net_score,0.07692307692307693,Dictionary,0.5359088786001156
FOMC statements,FOMC,2018-05-02,rf_score,0.6883520507270506,Random Forest,1.424118187709031
FOMC statements,FOMC,2018-05-02,bert_score,-0.14285714285714285,RoBERTa/BERT,-0.1407540756261586
FOMC statements,FOMC,2018-06-13,net_score,0.25,Dictionary,1.279649967351026
FOMC statements,FOMC,2018-06-13,rf_score,0.39367559523809526,Random Forest,0.8052987130002965
FOMC statements,FOMC,2018-06-13,bert_score,0.2,RoBERTa/BERT,1.4572753187430059
FOMC statements,FOMC,2018-08-01,net_score,0.14285714285714285,Dictionary,0.8192388171718911
FOMC statements,FOMC,2018-08-01,rf_score,0.6437986518771139,Random Forest,1.3305562136888842
FOMC statements,FOMC,2018-08-01,bert_score,0.14285714285714285,RoBERTa/BERT,1.190937086348145
FOMC statements,FOMC,2018-09-26,net_score,0.2857142857142857,Dictionary,1.433120350744071
FOMC statements,FOMC,2018-09-26,rf_score,0.40617518939393943,Random Forest,0.83154781483898
FOMC statements,FOMC,2018-09-26,bert_score,0.2857142857142857,RoBERTa/BERT,1.8567826673352967
FOMC statements,FOMC,2018-11-08,net_score,0.16666666666666666,Dictionary,0.9215524061005878
FOMC statements,FOMC,2018-11-08,rf_score,0.5329493514407091,Random Forest,1.0977730897230886
FOMC statements,FOMC,2018-11-08,bert_score,0.14285714285714285,RoBERTa/BERT,1.190937086348145
FOMC statements,FOMC,2018-12-19,net_score,0.2857142857142857,Dictionary,1.433120350744071
FOMC statements,FOMC,2018-12-19,rf_score,0.38088030765896386,Random Forest,0.7784286560582614
FOMC statements,FOMC,2018-12-19,bert_score,0.14285714285714285,RoBERTa/BERT,1.190937086348145
FOMC statements,FOMC,2019-01-30,net_score,0.07692307692307693,Dictionary,0.5359088786001156
FOMC statements,FOMC,2019-01-30,rf_score,-0.14723321520396607,Random Forest,-0.33060780314017796
FOMC statements,FOMC,2019-01-30,bert_score,-0.06666666666666667,RoBERTa/BERT,0.21436356756698902
FOMC statements,FOMC,2019-03-20,net_score,0,Dictionary,0.2053572835997109
FOMC statements,FOMC,2019-03-20,rf_score,-0.18188684452916593,Random Forest,-0.40338029750247395
FOMC statements,FOMC,2019-03-20,bert_score,-0.2,RoBERTa/BERT,-0.4070923080210194
FOMC statements,FOMC,2019-05-01,net_score,0.06666666666666667,Dictionary,0.4918353326000616
FOMC statements,FOMC,2019-05-01,rf_score,-0.1215340805922766,Random Forest,-0.276639714802456
FOMC statements,FOMC,2019-05-01,bert_score,-0.125,RoBERTa/BERT,-0.05752337800276467
FOMC statements,FOMC,2019-06-19,net_score,0.17647058823529413,Dictionary,0.9636815309535806
FOMC statements,FOMC,2019-06-19,rf_score,-0.17218385914984102,Random Forest,-0.38300406382755314
FOMC statements,FOMC,2019-06-19,bert_score,-0.25,RoBERTa/BERT,-0.6401382613665226
FOMC statements,FOMC,2019-07-31,net_score,0.0588235294117647,Dictionary,0.4581320327176674
FOMC statements,FOMC,2019-07-31,rf_score,-0.9184313725490196,Random Forest,-1.9501211023372258
FOMC statements,FOMC,2019-07-31,bert_score,-0.14285714285714285,RoBERTa/BERT,-0.1407540756261586
FOMC statements,FOMC,2019-09-18,net_score,0.05263157894736842,Dictionary,0.43152416438946145
FOMC statements,FOMC,2019-09-18,rf_score,-0.5929129516117968,Random Forest,-1.2665336134143486
FOMC statements,FOMC,2019-09-18,bert_score,-0.2,RoBERTa/BERT,-0.4070923080210194
FOMC statements,FOMC,2019-10-30,net_score,0.0588235294117647,Dictionary,0.4581320327176674
FOMC statements,FOMC,2019-10-30,rf_score,-0.6813016693451476,Random Forest,-1.4521495961611643
FOMC statements,FOMC,2019-10-30,bert_score,-0.14285714285714285,RoBERTa/BERT,-0.1407540756261586
FOMC statements,FOMC,2019-12-11,net_score,0.2,Dictionary,1.064791430600763
FOMC statements,FOMC,2019-12-11,rf_score,-0.18623317664294772,Random Forest,-0.41250757898513374
FOMC statements,FOMC,2019-12-11,bert_score,0,RoBERTa/BERT,0.5250915053609932
FOMC statements,FOMC,2020-01-29,net_score,0.14285714285714285,Dictionary,0.8192388171718911
FOMC statements,FOMC,2020-01-29,rf_score,-0.16850567698442157,Random Forest,-0.37527989478353796
FOMC statements,FOMC,2020-01-29,bert_score,0,RoBERTa/BERT,0.5250915053609932
FOMC statements,FOMC,2020-03-03,net_score,-0.07692307692307693,Dictionary,-0.12519431140069384
FOMC statements,FOMC,2020-03-03,rf_score,-0.20514229757117505,Random Forest,-0.4522166635151265
FOMC statements,FOMC,2020-03-03,bert_score,-0.16666666666666666,RoBERTa/BERT,-0.25172833912401726
FOMC statements,FOMC,2020-03-15,net_score,-0.1111111111111111,Dictionary,-0.27210613140087364
FOMC statements,FOMC,2020-03-15,rf_score,-0.02539572412375379,Random Forest,-0.0747495191623019
FOMC statements,FOMC,2020-03-15,bert_score,-0.21739130434782608,RoBERTa/BERT,-0.4881517700542379
FOMC statements,FOMC,2020-03-23,net_score,0,Dictionary,0.2053572835997109
