corpus_long,meeting_date,rate_label,method_raw,pred_label,method,agreement,rolling_agreement_12
FOMC statements,2021-03-17,neutral,bert_label_norm,dovish,RoBERTa/BERT,0,0.25
FOMC statements,2021-04-28,neutral,bert_label_norm,dovish,RoBERTa/BERT,0,0.16666666666666666
FOMC statements,2021-06-16,neutral,bert_label_norm,neutral,RoBERTa/BERT,1,0.16666666666666666
FOMC statements,2021-07-28,neutral,bert_label_norm,neutral,RoBERTa/BERT,1,0.16666666666666666
FOMC statements,2021-09-22,neutral,bert_label_norm,neutral,RoBERTa/BERT,1,0.25
FOMC statements,2021-11-03,neutral,bert_label_norm,neutral,RoBERTa/BERT,1,0.3333333333333333
FOMC statements,2021-12-15,neutral,bert_label_norm,dovish,RoBERTa/BERT,0,0.3333333333333333
FOMC statements,2022-01-26,neutral,bert_label_norm,neutral,RoBERTa/BERT,1,0.4166666666666667
FOMC statements,2022-03-16,hawkish,bert_label_norm,hawkish,RoBERTa/BERT,1,0.5
FOMC statements,2022-05-04,hawkish,bert_label_norm,hawkish,RoBERTa/BERT,1,0.5833333333333334
FOMC statements,2022-06-15,hawkish,bert_label_norm,hawkish,RoBERTa/BERT,1,0.6666666666666666
FOMC statements,2022-07-27,hawkish,bert_label_norm,hawkish,RoBERTa/BERT,1,0.75
FOMC statements,2022-09-21,hawkish,bert_label_norm,hawkish,RoBERTa/BERT,1,0.8333333333333334
FOMC statements,2022-11-02,hawkish,bert_label_norm,hawkish,RoBERTa/BERT,1,0.9166666666666666
FOMC statements,2022-12-14,hawkish,bert_label_norm,hawkish,RoBERTa/BERT,1,0.9166666666666666
FOMC statements,2023-02-01,hawkish,bert_label_norm,hawkish,RoBERTa/BERT,1,0.9166666666666666
FOMC statements,2023-03-22,hawkish,bert_label_norm,hawkish,RoBERTa/BERT,1,0.9166666666666666
FOMC statements,2023-05-03,hawkish,bert_label_norm,hawkish,RoBERTa/BERT,1,0.9166666666666666
FOMC statements,2023-06-14,neutral,bert_label_norm,hawkish,RoBERTa/BERT,0,0.9166666666666666
FOMC statements,2023-07-26,hawkish,bert_label_norm,hawkish,RoBERTa/BERT,1,0.9166666666666666
FOMC statements,2023-09-20,neutral,bert_label_norm,hawkish,RoBERTa/BERT,0,0.8333333333333334
FOMC statements,2023-11-01,neutral,bert_label_norm,hawkish,RoBERTa/BERT,0,0.75
FOMC statements,2023-12-13,neutral,bert_label_norm,neutral,RoBERTa/BERT,1,0.75
FOMC statements,2024-01-31,neutral,bert_label_norm,hawkish,RoBERTa/BERT,0,0.6666666666666666
FOMC statements,2024-03-20,neutral,bert_label_norm,hawkish,RoBERTa/BERT,0,0.5833333333333334
FOMC statements,2024-05-01,neutral,bert_label_norm,dovish,RoBERTa/BERT,0,0.5
FOMC statements,2024-06-12,neutral,bert_label_norm,hawkish,RoBERTa/BERT,0,0.4166666666666667
FOMC statements,2024-07-31,neutral,bert_label_norm,hawkish,RoBERTa/BERT,0,0.3333333333333333
FOMC statements,2024-09-18,dovish,bert_label_norm,neutral,RoBERTa/BERT,0,0.25
FOMC statements,2024-11-07,dovish,bert_label_norm,neutral,RoBERTa/BERT,0,0.16666666666666666
FOMC statements,2024-12-18,dovish,bert_label_norm,dovish,RoBERTa/BERT,1,0.25
FOMC statements,2025-01-29,neutral,bert_label_norm,hawkish,RoBERTa/BERT,0,0.16666666666666666
FOMC statements,2025-03-19,neutral,bert_label_norm,hawkish,RoBERTa/BERT,0,0.16666666666666666
FOMC statements,2025-05-07,neutral,bert_label_norm,hawkish,RoBERTa/BERT,0,0.16666666666666666
FOMC statements,2025-06-18,neutral,bert_label_norm,hawkish,RoBERTa/BERT,0,0.08333333333333333
FOMC statements,2025-07-30,neutral,bert_label_norm,dovish,RoBERTa/BERT,0,0.08333333333333333
FOMC statements,2025-09-17,dovish,bert_label_norm,dovish,RoBERTa/BERT,1,0.16666666666666666
FOMC statements,2025-10-29,dovish,bert_label_norm,dovish,RoBERTa/BERT,1,0.25
FOMC statements,2025-12-10,dovish,bert_label_norm,dovish,RoBERTa/BERT,1,0.3333333333333333
FOMC statements,2026-01-28,neutral,bert_label_norm,hawkish,RoBERTa/BERT,0,0.3333333333333333
FOMC statements,2026-03-18,neutral,bert_label_norm,hawkish,RoBERTa/BERT,0,0.3333333333333333
FOMC press conferences,2011-04-27,neutral,dict_label,dovish,Dictionary,0,0
FOMC press conferences,2011-06-22,neutral,dict_label,dovish,Dictionary,0,0
FOMC press conferences,2011-09-21,neutral,dict_label,neutral,Dictionary,1,0.3333333333333333
FOMC press conferences,2011-11-02,neutral,dict_label,dovish,Dictionary,0,0.25
FOMC press conferences,2012-01-25,neutral,dict_label,dovish,Dictionary,0,0.2
FOMC press conferences,2012-04-25,neutral,dict_label,dovish,Dictionary,0,0.16666666666666666
FOMC press conferences,2012-06-20,neutral,dict_label,dovish,Dictionary,0,0.14285714285714285
FOMC press conferences,2012-09-13,neutral,dict_label,dovish,Dictionary,0,0.125
FOMC press conferences,2012-12-12,neutral,dict_label,dovish,Dictionary,0,0.1111111111111111
FOMC press conferences,2013-03-20,neutral,dict_label,dovish,Dictionary,0,0.1
FOMC press conferences,2013-06-19,neutral,dict_label,dovish,Dictionary,0,0.09090909090909091
FOMC press conferences,2013-09-18,neutral,dict_label,dovish,Dictionary,0,0.08333333333333333
FOMC press conferences,2013-12-18,neutral,dict_label,dovish,Dictionary,0,0.08333333333333333
FOMC press conferences,2014-03-19,neutral,dict_label,dovish,Dictionary,0,0.08333333333333333
FOMC press conferences,2014-06-18,neutral,dict_label,dovish,Dictionary,0,0
FOMC press conferences,2014-09-17,neutral,dict_label,dovish,Dictionary,0,0
FOMC press conferences,2014-12-17,neutral,dict_label,hawkish,Dictionary,0,0
FOMC press conferences,2015-03-18,neutral,dict_label,neutral,Dictionary,1,0.08333333333333333
FOMC press conferences,2015-06-17,neutral,dict_label,hawkish,Dictionary,0,0.08333333333333333
FOMC press conferences,2015-09-17,neutral,dict_label,dovish,Dictionary,0,0.08333333333333333
FOMC press conferences,2015-12-16,hawkish,dict_label,neutral,Dictionary,0,0.08333333333333333
FOMC press conferences,2016-03-16,neutral,dict_label,hawkish,Dictionary,0,0.08333333333333333
FOMC press conferences,2016-06-15,neutral,dict_label,dovish,Dictionary,0,0.08333333333333333
FOMC press conferences,2016-09-21,neutral,dict_label,dovish,Dictionary,0,0.08333333333333333
FOMC press conferences,2016-12-14,hawkish,dict_label,hawkish,Dictionary,1,0.16666666666666666
FOMC press conferences,2017-03-15,hawkish,dict_label,hawkish,Dictionary,1,0.25
FOMC press conferences,2017-06-14,hawkish,dict_label,hawkish,Dictionary,1,0.3333333333333333
FOMC press conferences,2017-09-20,neutral,dict_label,neutral,Dictionary,1,0.4166666666666667
FOMC press conferences,2017-12-13,hawkish,dict_label,hawkish,Dictionary,1,0.5
FOMC press conferences,2018-03-21,hawkish,dict_label,hawkish,Dictionary,1,0.5
FOMC press conferences,2018-06-13,hawkish,dict_label,hawkish,Dictionary,1,0.5833333333333334
FOMC press conferences,2018-09-26,hawkish,dict_label,hawkish,Dictionary,1,0.6666666666666666
FOMC press conferences,2018-12-19,hawkish,dict_label,hawkish,Dictionary,1,0.75
FOMC press conferences,2019-01-30,neutral,dict_label,dovish,Dictionary,0,0.75
FOMC press conferences,2019-03-20,neutral,dict_label,neutral,Dictionary,1,0.8333333333333334
FOMC press conferences,2019-05-01,neutral,dict_label,hawkish,Dictionary,0,0.8333333333333334
FOMC press conferences,2019-06-19,neutral,dict_label,dovish,Dictionary,0,0.75
FOMC press conferences,2019-07-31,dovish,dict_label,dovish,Dictionary,1,0.75
FOMC press conferences,2019-09-18,dovish,dict_label,dovish,Dictionary,1,0.75
FOMC press conferences,2019-10-30,dovish,dict_label,neutral,Dictionary,0,0.6666666666666666
FOMC press conferences,2019-12-11,neutral,dict_label,hawkish,Dictionary,0,0.5833333333333334
FOMC press conferences,2020-01-29,neutral,dict_label,dovish,Dictionary,0,0.5
FOMC press conferences,2020-03-03,dovish,dict_label,dovish,Dictionary,1,0.5
FOMC press conferences,2020-03-15,dovish,dict_label,dovish,Dictionary,1,0.5
FOMC press conferences,2020-04-29,neutral,dict_label,dovish,Dictionary,0,0.4166666666666667
FOMC press conferences,2020-06-10,neutral,dict_label,dovish,Dictionary,0,0.4166666666666667
FOMC press conferences,2020-07-29,neutral,dict_label,dovish,Dictionary,0,0.3333333333333333
FOMC press conferences,2020-09-16,neutral,dict_label,dovish,Dictionary,0,0.3333333333333333
FOMC press conferences,2020-11-05,neutral,dict_label,dovish,Dictionary,0,0.3333333333333333
FOMC press conferences,2020-12-16,neutral,dict_label,dovish,Dictionary,0,0.25
FOMC press conferences,2021-01-27,neutral,dict_label,dovish,Dictionary,0,0.16666666666666666
FOMC press conferences,2021-03-17,neutral,dict_label,dovish,Dictionary,0,0.16666666666666666
FOMC press conferences,2021-04-28,neutral,dict_label,dovish,Dictionary,0,0.16666666666666666
FOMC press conferences,2021-06-16,neutral,dict_label,hawkish,Dictionary,0,0.16666666666666666
FOMC press conferences,2021-07-28,neutral,dict_label,hawkish,Dictionary,0,0.08333333333333333
FOMC press conferences,2021-09-22,neutral,dict_label,hawkish,Dictionary,0,0
FOMC press conferences,2021-11-03,neutral,dict_label,neutral,Dictionary,1,0.08333333333333333
FOMC press conferences,2021-12-15,neutral,dict_label,hawkish,Dictionary,0,0.08333333333333333
FOMC press conferences,2022-01-26,neutral,dict_label,hawkish,Dictionary,0,0.08333333333333333
FOMC press conferences,2022-03-16,hawkish,dict_label,hawkish,Dictionary,1,0.16666666666666666
FOMC press conferences,2022-05-04,hawkish,dict_label,hawkish,Dictionary,1,0.25
FOMC press conferences,2022-06-15,hawkish,dict_label,hawkish,Dictionary,1,0.3333333333333333
FOMC press conferences,2022-07-27,hawkish,dict_label,hawkish,Dictionary,1,0.4166666666666667
FOMC press conferences,2022-09-21,hawkish,dict_label,hawkish,Dictionary,1,0.5
FOMC press conferences,2022-11-02,hawkish,dict_label,hawkish,Dictionary,1,0.5833333333333334
FOMC press conferences,2022-12-14,hawkish,dict_label,hawkish,Dictionary,1,0.6666666666666666
FOMC press conferences,2023-02-01,hawkish,dict_label,hawkish,Dictionary,1,0.75
FOMC press conferences,2023-03-22,hawkish,dict_label,hawkish,Dictionary,1,0.8333333333333334
FOMC press conferences,2023-05-03,hawkish,dict_label,hawkish,Dictionary,1,0.8333333333333334
FOMC press conferences,2023-06-14,neutral,dict_label,hawkish,Dictionary,0,0.8333333333333334
FOMC press conferences,2023-07-26,hawkish,dict_label,hawkish,Dictionary,1,0.9166666666666666
FOMC press conferences,2023-09-20,neutral,dict_label,hawkish,Dictionary,0,0.8333333333333334
FOMC press conferences,2023-11-01,neutral,dict_label,hawkish,Dictionary,0,0.75
FOMC press conferences,2023-12-13,neutral,dict_label,hawkish,Dictionary,0,0.6666666666666666
FOMC press conferences,2024-01-31,neutral,dict_label,hawkish,Dictionary,0,0.5833333333333334
FOMC press conferences,2024-03-20,neutral,dict_label,hawkish,Dictionary,0,0.5
FOMC press conferences,2024-05-01,neutral,dict_label,hawkish,Dictionary,0,0.4166666666666667
FOMC press conferences,2024-06-12,neutral,dict_label,hawkish,Dictionary,0,0.3333333333333333
FOMC press conferences,2024-07-31,neutral,dict_label,hawkish,Dictionary,0,0.25
FOMC press conferences,2024-09-18,dovish,dict_label,hawkish,Dictionary,0,0.16666666666666666
FOMC press conferences,2024-11-07,dovish,dict_label,hawkish,Dictionary,0,0.08333333333333333
FOMC press conferences,2024-12-18,dovish,dict_label,hawkish,Dictionary,0,0.08333333333333333
FOMC press conferences,2025-01-29,neutral,dict_label,hawkish,Dictionary,0,0
FOMC press conferences,2025-03-19,neutral,dict_label,neutral,Dictionary,1,0.08333333333333333
FOMC press conferences,2025-05-07,neutral,dict_label,hawkish,Dictionary,0,0.08333333333333333
FOMC press conferences,2025-06-18,neutral,dict_label,hawkish,Dictionary,0,0.08333333333333333
FOMC press conferences,2025-07-30,neutral,dict_label,hawkish,Dictionary,0,0.08333333333333333
FOMC press conferences,2025-09-17,dovish,dict_label,dovish,Dictionary,1,0.16666666666666666
FOMC press conferences,2025-10-29,dovish,dict_label,dovish,Dictionary,1,0.25
FOMC press conferences,2025-12-10,dovish,dict_label,hawkish,Dictionary,0,0.25
FOMC press conferences,2026-01-28,neutral,dict_label,hawkish,Dictionary,0,0.25
FOMC press conferences,2026-03-18,neutral,dict_label,hawkish,Dictionary,0,0.25
FOMC press conferences,2011-04-27,neutral,rf_label_norm,neutral,Random Forest,1,1
FOMC press conferences,2011-06-22,neutral,rf_label_norm,neutral,Random Forest,1,1
FOMC press conferences,2011-09-21,neutral,rf_label_norm,NA,Random Forest,0,0.6666666666666666
FOMC press conferences,2011-11-02,neutral,rf_label_norm,neutral,Random Forest,1,0.75
FOMC press conferences,2012-01-25,neutral,rf_label_norm,neutral,Random Forest,1,0.8
FOMC press conferences,2012-04-25,neutral,rf_label_norm,neutral,Random Forest,1,0.8333333333333334
FOMC press conferences,2012-06-20,neutral,rf_label_norm,neutral,Random Forest,1,0.8571428571428571
FOMC press conferences,2012-09-13,neutral,rf_label_norm,neutral,Random Forest,1,0.875
FOMC press conferences,2012-12-12,neutral,rf_label_norm,neutral,Random Forest,1,0.8888888888888888
FOMC press conferences,2013-03-20,neutral,rf_label_norm,neutral,Random Forest,1,0.9
FOMC press conferences,2013-06-19,neutral,rf_label_norm,neutral,Random Forest,1,0.9090909090909091
FOMC press conferences,2013-09-18,neutral,rf_label_norm,neutral,Random Forest,1,0.9166666666666666
FOMC press conferences,2013-12-18,neutral,rf_label_norm,neutral,Random Forest,1,0.9166666666666666
FOMC press conferences,2014-03-19,neutral,rf_label_norm,neutral,Random Forest,1,0.9166666666666666
FOMC press conferences,2014-06-18,neutral,rf_label_norm,neutral,Random Forest,1,1
FOMC press conferences,2014-09-17,neutral,rf_label_norm,neutral,Random Forest,1,1
FOMC press conferences,2014-12-17,neutral,rf_label_norm,neutral,Random Forest,1,1
FOMC press conferences,2015-03-18,neutral,rf_label_norm,neutral,Random Forest,1,1
FOMC press conferences,2015-06-17,neutral,rf_label_norm,neutral,Random Forest,1,1
FOMC press conferences,2015-09-17,neutral,rf_label_norm,neutral,Random Forest,1,1
FOMC press conferences,2015-12-16,hawkish,rf_label_norm,hawkish,Random Forest,1,1
FOMC press conferences,2016-03-16,neutral,rf_label_norm,dovish,Random Forest,0,0.9166666666666666
FOMC press conferences,2016-06-15,neutral,rf_label_norm,neutral,Random Forest,1,0.9166666666666666
FOMC press conferences,2016-09-21,neutral,rf_label_norm,neutral,Random Forest,1,0.9166666666666666
FOMC press conferences,2016-12-14,hawkish,rf_label_norm,hawkish,Random Forest,1,0.9166666666666666
FOMC press conferences,2017-03-15,hawkish,rf_label_norm,hawkish,Random Forest,1,0.9166666666666666
FOMC press conferences,2017-06-14,hawkish,rf_label_norm,hawkish,Random Forest,1,0.9166666666666666
FOMC press conferences,2017-09-20,neutral,rf_label_norm,hawkish,Random Forest,0,0.8333333333333334
FOMC press conferences,2017-12-13,hawkish,rf_label_norm,hawkish,Random Forest,1,0.8333333333333334
FOMC press conferences,2018-03-21,hawkish,rf_label_norm,hawkish,Random Forest,1,0.8333333333333334
FOMC press conferences,2018-06-13,hawkish,rf_label_norm,hawkish,Random Forest,1,0.8333333333333334
FOMC press conferences,2018-09-26,hawkish,rf_label_norm,hawkish,Random Forest,1,0.8333333333333334
FOMC press conferences,2018-12-19,hawkish,rf_label_norm,neutral,Random Forest,0,0.75
FOMC press conferences,2019-01-30,neutral,rf_label_norm,neutral,Random Forest,1,0.8333333333333334
FOMC press conferences,2019-03-20,neutral,rf_label_norm,neutral,Random Forest,1,0.8333333333333334
FOMC press conferences,2019-05-01,neutral,rf_label_norm,neutral,Random Forest,1,0.8333333333333334
FOMC press conferences,2019-06-19,neutral,rf_label_norm,neutral,Random Forest,1,0.8333333333333334
FOMC press conferences,2019-07-31,dovish,rf_label_norm,dovish,Random Forest,1,0.8333333333333334
FOMC press conferences,2019-09-18,dovish,rf_label_norm,dovish,Random Forest,1,0.8333333333333334
FOMC press conferences,2019-10-30,dovish,rf_label_norm,dovish,Random Forest,1,0.9166666666666666
FOMC press conferences,2019-12-11,neutral,rf_label_norm,neutral,Random Forest,1,0.9166666666666666
FOMC press conferences,2020-01-29,neutral,rf_label_norm,neutral,Random Forest,1,0.9166666666666666
FOMC press conferences,2020-03-03,dovish,rf_label_norm,dovish,Random Forest,1,0.9166666666666666
FOMC press conferences,2020-03-15,dovish,rf_label_norm,neutral,Random Forest,0,0.8333333333333334
FOMC press conferences,2020-04-29,neutral,rf_label_norm,neutral,Random Forest,1,0.9166666666666666
FOMC press conferences,2020-06-10,neutral,rf_label_norm,neutral,Random Forest,1,0.9166666666666666
FOMC press conferences,2020-07-29,neutral,rf_label_norm,neutral,Random Forest,1,0.9166666666666666
FOMC press conferences,2020-09-16,neutral,rf_label_norm,neutral,Random Forest,1,0.9166666666666666
FOMC press conferences,2020-11-05,neutral,rf_label_norm,dovish,Random Forest,0,0.8333333333333334
FOMC press conferences,2020-12-16,neutral,rf_label_norm,neutral,Random Forest,1,0.8333333333333334
FOMC press conferences,2021-01-27,neutral,rf_label_norm,neutral,Random Forest,1,0.8333333333333334
FOMC press conferences,2021-03-17,neutral,rf_label_norm,neutral,Random Forest,1,0.8333333333333334
FOMC press conferences,2021-04-28,neutral,rf_label_norm,neutral,Random Forest,1,0.8333333333333334
FOMC press conferences,2021-06-16,neutral,rf_label_norm,neutral,Random Forest,1,0.8333333333333334
FOMC press conferences,2021-07-28,neutral,rf_label_norm,neutral,Random Forest,1,0.8333333333333334
FOMC press conferences,2021-09-22,neutral,rf_label_norm,neutral,Random Forest,1,0.9166666666666666
FOMC press conferences,2021-11-03,neutral,rf_label_norm,neutral,Random Forest,1,0.9166666666666666
FOMC press conferences,2021-12-15,neutral,rf_label_norm,neutral,Random Forest,1,0.9166666666666666
FOMC press conferences,2022-01-26,neutral,rf_label_norm,neutral,Random Forest,1,0.9166666666666666
FOMC press conferences,2022-03-16,hawkish,rf_label_norm,hawkish,Random Forest,1,0.9166666666666666
FOMC press conferences,2022-05-04,hawkish,rf_label_norm,hawkish,Random Forest,1,1
FOMC press conferences,2022-06-15,hawkish,rf_label_norm,hawkish,Random Forest,1,1
FOMC press conferences,2022-07-27,hawkish,rf_label_norm,hawkish,Random Forest,1,1
FOMC press conferences,2022-09-21,hawkish,rf_label_norm,hawkish,Random Forest,1,1
FOMC press conferences,2022-11-02,hawkish,rf_label_norm,hawkish,Random Forest,1,1
FOMC press conferences,2022-12-14,hawkish,rf_label_norm,hawkish,Random Forest,1,1
FOMC press conferences,2023-02-01,hawkish,rf_label_norm,hawkish,Random Forest,1,1
FOMC press conferences,2023-03-22,hawkish,rf_label_norm,hawkish,Random Forest,1,1
FOMC press conferences,2023-05-03,hawkish,rf_label_norm,hawkish,Random Forest,1,1
FOMC press conferences,2023-06-14,neutral,rf_label_norm,neutral,Random Forest,1,1
FOMC press conferences,2023-07-26,hawkish,rf_label_norm,hawkish,Random Forest,1,1
FOMC press conferences,2023-09-20,neutral,rf_label_norm,neutral,Random Forest,1,1
FOMC press conferences,2023-11-01,neutral,rf_label_norm,neutral,Random Forest,1,1
FOMC press conferences,2023-12-13,neutral,rf_label_norm,neutral,Random Forest,1,1
FOMC press conferences,2024-01-31,neutral,rf_label_norm,neutral,Random Forest,1,1
FOMC press conferences,2024-03-20,neutral,rf_label_norm,neutral,Random Forest,1,1
FOMC press conferences,2024-05-01,neutral,rf_label_norm,neutral,Random Forest,1,1
FOMC press conferences,2024-06-12,neutral,rf_label_norm,neutral,Random Forest,1,1
FOMC press conferences,2024-07-31,neutral,rf_label_norm,neutral,Random Forest,1,1
FOMC press conferences,2024-09-18,dovish,rf_label_norm,dovish,Random Forest,1,1
FOMC press conferences,2024-11-07,dovish,rf_label_norm,dovish,Random Forest,1,1
FOMC press conferences,2024-12-18,dovish,rf_label_norm,dovish,Random Forest,1,1
FOMC press conferences,2025-01-29,neutral,rf_label_norm,neutral,Random Forest,1,1
FOMC press conferences,2025-03-19,neutral,rf_label_norm,neutral,Random Forest,1,1
FOMC press conferences,2025-05-07,neutral,rf_label_norm,neutral,Random Forest,1,1
FOMC press conferences,2025-06-18,neutral,rf_label_norm,neutral,Random Forest,1,1
FOMC press conferences,2025-07-30,neutral,rf_label_norm,neutral,Random Forest,1,1
FOMC press conferences,2025-09-17,dovish,rf_label_norm,dovish,Random Forest,1,1
FOMC press conferences,2025-10-29,dovish,rf_label_norm,dovish,Random Forest,1,1
FOMC press conferences,2025-12-10,dovish,rf_label_norm,dovish,Random Forest,1,1
FOMC press conferences,2026-01-28,neutral,rf_label_norm,neutral,Random Forest,1,1
FOMC press conferences,2026-03-18,neutral,rf_label_norm,neutral,Random Forest,1,1
FOMC press conferences,2011-04-27,neutral,bert_label_norm,dovish,RoBERTa/BERT,0,0
FOMC press conferences,2011-06-22,neutral,bert_label_norm,dovish,RoBERTa/BERT,0,0
FOMC press conferences,2011-09-21,neutral,bert_label_norm,NA,RoBERTa/BERT,0,0
FOMC press conferences,2011-11-02,neutral,bert_label_norm,dovish,RoBERTa/BERT,0,0
FOMC press conferences,2012-01-25,neutral,bert_label_norm,dovish,RoBERTa/BERT,0,0
FOMC press conferences,2012-04-25,neutral,bert_label_norm,dovish,RoBERTa/BERT,0,0
FOMC press conferences,2012-06-20,neutral,bert_label_norm,dovish,RoBERTa/BERT,0,0
FOMC press conferences,2012-09-13,neutral,bert_label_norm,dovish,RoBERTa/BERT,0,0
FOMC press conferences,2012-12-12,neutral,bert_label_norm,dovish,RoBERTa/BERT,0,0
FOMC press conferences,2013-03-20,neutral,bert_label_norm,dovish,RoBERTa/BERT,0,0
FOMC press conferences,2013-06-19,neutral,bert_label_norm,dovish,RoBERTa/BERT,0,0
FOMC press conferences,2013-09-18,neutral,bert_label_norm,dovish,RoBERTa/BERT,0,0
FOMC press conferences,2013-12-18,neutral,bert_label_norm,dovish,RoBERTa/BERT,0,0
FOMC press conferences,2014-03-19,neutral,bert_label_norm,dovish,RoBERTa/BERT,0,0
FOMC press conferences,2014-06-18,neutral,bert_label_norm,dovish,RoBERTa/BERT,0,0
FOMC press conferences,2014-09-17,neutral,bert_label_norm,dovish,RoBERTa/BERT,0,0
FOMC press conferences,2014-12-17,neutral,bert_label_norm,dovish,RoBERTa/BERT,0,0
FOMC press conferences,2015-03-18,neutral,bert_label_norm,dovish,RoBERTa/BERT,0,0
FOMC press conferences,2015-06-17,neutral,bert_label_norm,dovish,RoBERTa/BERT,0,0
FOMC press conferences,2015-09-17,neutral,bert_label_norm,dovish,RoBERTa/BERT,0,0
FOMC press conferences,2015-12-16,hawkish,bert_label_norm,dovish,RoBERTa/BERT,0,0
FOMC press conferences,2016-03-16,neutral,bert_label_norm,dovish,RoBERTa/BERT,0,0
FOMC press conferences,2016-06-15,neutral,bert_label_norm,dovish,RoBERTa/BERT,0,0
FOMC press conferences,2016-09-21,neutral,bert_label_norm,dovish,RoBERTa/BERT,0,0
FOMC press conferences,2016-12-14,hawkish,bert_label_norm,dovish,RoBERTa/BERT,0,0
FOMC press conferences,2017-03-15,hawkish,bert_label_norm,dovish,RoBERTa/BERT,0,0
FOMC press conferences,2017-06-14,hawkish,bert_label_norm,dovish,RoBERTa/BERT,0,0
FOMC press conferences,2017-09-20,neutral,bert_label_norm,dovish,RoBERTa/BERT,0,0
FOMC press conferences,2017-12-13,hawkish,bert_label_norm,neutral,RoBERTa/BERT,0,0
FOMC press conferences,2018-03-21,hawkish,bert_label_norm,hawkish,RoBERTa/BERT,1,0.08333333333333333
FOMC press conferences,2018-06-13,hawkish,bert_label_norm,neutral,RoBERTa/BERT,0,0.08333333333333333
FOMC press conferences,2018-09-26,hawkish,bert_label_norm,neutral,RoBERTa/BERT,0,0.08333333333333333
FOMC press conferences,2018-12-19,hawkish,bert_label_norm,dovish,RoBERTa/BERT,0,0.08333333333333333
FOMC press conferences,2019-01-30,neutral,bert_label_norm,dovish,RoBERTa/BERT,0,0.08333333333333333
FOMC press conferences,2019-03-20,neutral,bert_label_norm,dovish,RoBERTa/BERT,0,0.08333333333333333
FOMC press conferences,2019-05-01,neutral,bert_label_norm,dovish,RoBERTa/BERT,0,0.08333333333333333
FOMC press conferences,2019-06-19,neutral,bert_label_norm,dovish,RoBERTa/BERT,0,0.08333333333333333
FOMC press conferences,2019-07-31,dovish,bert_label_norm,dovish,RoBERTa/BERT,1,0.16666666666666666
FOMC press conferences,2019-09-18,dovish,bert_label_norm,dovish,RoBERTa/BERT,1,0.25
FOMC press conferences,2019-10-30,dovish,bert_label_norm,dovish,RoBERTa/BERT,1,0.3333333333333333
FOMC press conferences,2019-12-11,neutral,bert_label_norm,dovish,RoBERTa/BERT,0,0.3333333333333333
FOMC press conferences,2020-01-29,neutral,bert_label_norm,dovish,RoBERTa/BERT,0,0.25
FOMC press conferences,2020-03-03,dovish,bert_label_norm,neutral,RoBERTa/BERT,0,0.25
FOMC press conferences,2020-03-15,dovish,bert_label_norm,dovish,RoBERTa/BERT,1,0.3333333333333333
FOMC press conferences,2020-04-29,neutral,bert_label_norm,dovish,RoBERTa/BERT,0,0.3333333333333333
FOMC press conferences,2020-06-10,neutral,bert_label_norm,dovish,RoBERTa/BERT,0,0.3333333333333333
FOMC press conferences,2020-07-29,neutral,bert_label_norm,dovish,RoBERTa/BERT,0,0.3333333333333333
FOMC press conferences,2020-09-16,neutral,bert_label_norm,dovish,RoBERTa/BERT,0,0.3333333333333333
FOMC press conferences,2020-11-05,neutral,bert_label_norm,dovish,RoBERTa/BERT,0,0.3333333333333333
FOMC press conferences,2020-12-16,neutral,bert_label_norm,dovish,RoBERTa/BERT,0,0.25
FOMC press conferences,2021-01-27,neutral,bert_label_norm,dovish,RoBERTa/BERT,0,0.16666666666666666
FOMC press conferences,2021-03-17,neutral,bert_label_norm,dovish,RoBERTa/BERT,0,0.08333333333333333
FOMC press conferences,2021-04-28,neutral,bert_label_norm,dovish,RoBERTa/BERT,0,0.08333333333333333
FOMC press conferences,2021-06-16,neutral,bert_label_norm,dovish,RoBERTa/BERT,0,0.08333333333333333
FOMC press conferences,2021-07-28,neutral,bert_label_norm,dovish,RoBERTa/BERT,0,0.08333333333333333
FOMC press conferences,2021-09-22,neutral,bert_label_norm,dovish,RoBERTa/BERT,0,0
FOMC press conferences,2021-11-03,neutral,bert_label_norm,dovish,RoBERTa/BERT,0,0
FOMC press conferences,2021-12-15,neutral,bert_label_norm,neutral,RoBERTa/BERT,1,0.08333333333333333
FOMC press conferences,2022-01-26,neutral,bert_label_norm,dovish,RoBERTa/BERT,0,0.08333333333333333
FOMC press conferences,2022-03-16,hawkish,bert_label_norm,neutral,RoBERTa/BERT,0,0.08333333333333333
FOMC press conferences,2022-05-04,hawkish,bert_label_norm,neutral,RoBERTa/BERT,0,0.08333333333333333
FOMC press conferences,2022-06-15,hawkish,bert_label_norm,dovish,RoBERTa/BERT,0,0.08333333333333333
FOMC press conferences,2022-07-27,hawkish,bert_label_norm,dovish,RoBERTa/BERT,0,0.08333333333333333
FOMC press conferences,2022-09-21,hawkish,bert_label_norm,dovish,RoBERTa/BERT,0,0.08333333333333333
FOMC press conferences,2022-11-02,hawkish,bert_label_norm,neutral,RoBERTa/BERT,0,0.08333333333333333
FOMC press conferences,2022-12-14,hawkish,bert_label_norm,dovish,RoBERTa/BERT,0,0.08333333333333333
FOMC press conferences,2023-02-01,hawkish,bert_label_norm,dovish,RoBERTa/BERT,0,0.08333333333333333
FOMC press conferences,2023-03-22,hawkish,bert_label_norm,dovish,RoBERTa/BERT,0,0.08333333333333333
