corpus_long,bank,meeting_date,score_component,score
ECB statements,ECB,2003-09-04,Economic score,0
ECB statements,ECB,2003-09-04,Aggregate net score,0
ECB statements,ECB,2003-10-02,Policy score,0
ECB statements,ECB,2003-10-02,Economic score,0
ECB statements,ECB,2003-10-02,Aggregate net score,0
ECB statements,ECB,2003-11-06,Policy score,0
ECB statements,ECB,2003-11-06,Economic score,0
ECB statements,ECB,2003-11-06,Aggregate net score,0
ECB statements,ECB,2003-12-04,Policy score,0
ECB statements,ECB,2003-12-04,Economic score,0
ECB statements,ECB,2003-12-04,Aggregate net score,0
ECB statements,ECB,2004-01-08,Policy score,0
ECB statements,ECB,2004-01-08,Economic score,0
ECB statements,ECB,2004-01-08,Aggregate net score,0
ECB statements,ECB,2004-02-05,Policy score,0
ECB statements,ECB,2004-02-05,Economic score,0
ECB statements,ECB,2004-02-05,Aggregate net score,0
ECB statements,ECB,2004-03-04,Policy score,0
ECB statements,ECB,2004-03-04,Economic score,0
ECB statements,ECB,2004-03-04,Aggregate net score,0
ECB statements,ECB,2004-04-01,Policy score,0
ECB statements,ECB,2004-04-01,Economic score,0
ECB statements,ECB,2004-04-01,Aggregate net score,0
ECB statements,ECB,2004-05-06,Policy score,0
ECB statements,ECB,2004-05-06,Economic score,0
ECB statements,ECB,2004-05-06,Aggregate net score,0
ECB statements,ECB,2004-06-03,Policy score,0
ECB statements,ECB,2004-06-03,Economic score,0
ECB statements,ECB,2004-06-03,Aggregate net score,0
ECB statements,ECB,2004-07-01,Policy score,0
ECB statements,ECB,2004-07-01,Economic score,0
ECB statements,ECB,2004-07-01,Aggregate net score,0
ECB statements,ECB,2004-08-05,Policy score,0
ECB statements,ECB,2004-08-05,Economic score,0
ECB statements,ECB,2004-08-05,Aggregate net score,0
ECB statements,ECB,2004-09-02,Policy score,0
ECB statements,ECB,2004-09-02,Economic score,0
ECB statements,ECB,2004-09-02,Aggregate net score,0
ECB statements,ECB,2004-10-07,Policy score,0
ECB statements,ECB,2004-10-07,Economic score,0
ECB statements,ECB,2004-10-07,Aggregate net score,0
ECB statements,ECB,2004-11-04,Policy score,0
ECB statements,ECB,2004-11-04,Economic score,0
ECB statements,ECB,2004-11-04,Aggregate net score,0
ECB statements,ECB,2004-12-02,Policy score,0
ECB statements,ECB,2004-12-02,Economic score,0
ECB statements,ECB,2004-12-02,Aggregate net score,0
ECB statements,ECB,2005-01-13,Policy score,0
ECB statements,ECB,2005-01-13,Economic score,0
ECB statements,ECB,2005-01-13,Aggregate net score,0
ECB statements,ECB,2005-02-03,Policy score,0
ECB statements,ECB,2005-02-03,Economic score,0
ECB statements,ECB,2005-02-03,Aggregate net score,0
ECB statements,ECB,2005-03-03,Policy score,0
ECB statements,ECB,2005-03-03,Economic score,0
ECB statements,ECB,2005-03-03,Aggregate net score,0
ECB statements,ECB,2005-04-07,Policy score,0
ECB statements,ECB,2005-04-07,Economic score,0
ECB statements,ECB,2005-04-07,Aggregate net score,0
ECB statements,ECB,2005-05-04,Policy score,0
ECB statements,ECB,2005-05-04,Economic score,0
ECB statements,ECB,2005-05-04,Aggregate net score,0
ECB statements,ECB,2005-06-02,Policy score,0
ECB statements,ECB,2005-06-02,Economic score,0
ECB statements,ECB,2005-06-02,Aggregate net score,0
ECB statements,ECB,2005-07-07,Policy score,0
ECB statements,ECB,2005-07-07,Economic score,0
ECB statements,ECB,2005-07-07,Aggregate net score,0
ECB statements,ECB,2005-08-04,Policy score,0
ECB statements,ECB,2005-08-04,Economic score,0
ECB statements,ECB,2005-08-04,Aggregate net score,0
ECB statements,ECB,2005-09-01,Policy score,0
ECB statements,ECB,2005-09-01,Economic score,0
ECB statements,ECB,2005-09-01,Aggregate net score,0
ECB statements,ECB,2005-10-06,Policy score,0
ECB statements,ECB,2005-10-06,Economic score,0
ECB statements,ECB,2005-10-06,Aggregate net score,0
ECB statements,ECB,2005-11-03,Policy score,0
ECB statements,ECB,2005-11-03,Economic score,0
ECB statements,ECB,2005-11-03,Aggregate net score,0
ECB statements,ECB,2005-12-01,Policy score,0
ECB statements,ECB,2005-12-01,Economic score,0
ECB statements,ECB,2005-12-01,Aggregate net score,0
ECB statements,ECB,2006-01-12,Policy score,0
ECB statements,ECB,2006-01-12,Economic score,0
ECB statements,ECB,2006-01-12,Aggregate net score,0
ECB statements,ECB,2006-02-02,Policy score,0
ECB statements,ECB,2006-02-02,Economic score,0
ECB statements,ECB,2006-02-02,Aggregate net score,0
ECB statements,ECB,2006-03-02,Policy score,0
ECB statements,ECB,2006-03-02,Economic score,0
ECB statements,ECB,2006-03-02,Aggregate net score,0
ECB statements,ECB,2006-04-06,Policy score,0
ECB statements,ECB,2006-04-06,Economic score,0
ECB statements,ECB,2006-04-06,Aggregate net score,0
ECB statements,ECB,2006-05-04,Policy score,0
ECB statements,ECB,2006-05-04,Economic score,0
ECB statements,ECB,2006-05-04,Aggregate net score,0
ECB statements,ECB,2006-06-08,Policy score,0
ECB statements,ECB,2006-06-08,Economic score,0
ECB statements,ECB,2006-06-08,Aggregate net score,0
ECB statements,ECB,2006-07-06,Policy score,0
ECB statements,ECB,2006-07-06,Economic score,0
ECB statements,ECB,2006-07-06,Aggregate net score,0
ECB statements,ECB,2006-08-03,Policy score,0
ECB statements,ECB,2006-08-03,Economic score,0
ECB statements,ECB,2006-08-03,Aggregate net score,0
ECB statements,ECB,2006-09-07,Policy score,0
ECB statements,ECB,2006-09-07,Economic score,0
ECB statements,ECB,2006-09-07,Aggregate net score,0
ECB statements,ECB,2006-10-05,Policy score,0
ECB statements,ECB,2006-10-05,Economic score,0
ECB statements,ECB,2006-10-05,Aggregate net score,0
ECB statements,ECB,2006-11-02,Policy score,0
ECB statements,ECB,2006-11-02,Economic score,0
ECB statements,ECB,2006-11-02,Aggregate net score,0
ECB statements,ECB,2006-12-07,Policy score,0
ECB statements,ECB,2006-12-07,Economic score,0
ECB statements,ECB,2006-12-07,Aggregate net score,0
ECB statements,ECB,2007-01-11,Policy score,0
ECB statements,ECB,2007-01-11,Economic score,0
ECB statements,ECB,2007-01-11,Aggregate net score,0
ECB statements,ECB,2007-02-08,Policy score,0
ECB statements,ECB,2007-02-08,Economic score,0
ECB statements,ECB,2007-02-08,Aggregate net score,0
ECB statements,ECB,2007-03-08,Policy score,0
ECB statements,ECB,2007-03-08,Economic score,0
ECB statements,ECB,2007-03-08,Aggregate net score,0
ECB statements,ECB,2007-04-12,Policy score,0
ECB statements,ECB,2007-04-12,Economic score,0
ECB statements,ECB,2007-04-12,Aggregate net score,0
ECB statements,ECB,2007-05-10,Policy score,0
ECB statements,ECB,2007-05-10,Economic score,0
ECB statements,ECB,2007-05-10,Aggregate net score,0
ECB statements,ECB,2007-06-06,Policy score,0
ECB statements,ECB,2007-06-06,Economic score,0
ECB statements,ECB,2007-06-06,Aggregate net score,0
ECB statements,ECB,2007-07-05,Policy score,0
ECB statements,ECB,2007-07-05,Economic score,0
ECB statements,ECB,2007-07-05,Aggregate net score,0
ECB statements,ECB,2007-08-02,Policy score,0
ECB statements,ECB,2007-08-02,Economic score,0
ECB statements,ECB,2007-08-02,Aggregate net score,0
ECB statements,ECB,2007-09-06,Policy score,0
ECB statements,ECB,2007-09-06,Economic score,0
ECB statements,ECB,2007-09-06,Aggregate net score,0
ECB statements,ECB,2007-10-04,Policy score,0
ECB statements,ECB,2007-10-04,Economic score,0
ECB statements,ECB,2007-10-04,Aggregate net score,0
ECB statements,ECB,2007-11-08,Policy score,0
ECB statements,ECB,2007-11-08,Economic score,0
ECB statements,ECB,2007-11-08,Aggregate net score,0
ECB statements,ECB,2007-12-06,Policy score,0
ECB statements,ECB,2007-12-06,Economic score,0
ECB statements,ECB,2007-12-06,Aggregate net score,0
ECB statements,ECB,2008-01-10,Policy score,0
ECB statements,ECB,2008-01-10,Economic score,0
ECB statements,ECB,2008-01-10,Aggregate net score,0
ECB statements,ECB,2008-02-07,Policy score,0
ECB statements,ECB,2008-02-07,Economic score,0
ECB statements,ECB,2008-02-07,Aggregate net score,0
ECB statements,ECB,2008-03-06,Policy score,0
ECB statements,ECB,2008-03-06,Economic score,0
ECB statements,ECB,2008-03-06,Aggregate net score,0
ECB statements,ECB,2008-04-10,Policy score,0
ECB statements,ECB,2008-04-10,Economic score,0
ECB statements,ECB,2008-04-10,Aggregate net score,0
ECB statements,ECB,2008-05-08,Policy score,0
ECB statements,ECB,2008-05-08,Economic score,0
ECB statements,ECB,2008-05-08,Aggregate net score,0
ECB statements,ECB,2008-06-05,Policy score,0
ECB statements,ECB,2008-06-05,Economic score,0
ECB statements,ECB,2008-06-05,Aggregate net score,0
ECB statements,ECB,2008-07-03,Policy score,0
ECB statements,ECB,2008-07-03,Economic score,0
ECB statements,ECB,2008-07-03,Aggregate net score,0
ECB statements,ECB,2008-08-07,Policy score,0
ECB statements,ECB,2008-08-07,Economic score,0
ECB statements,ECB,2008-08-07,Aggregate net score,0
ECB statements,ECB,2008-09-04,Policy score,0
ECB statements,ECB,2008-09-04,Economic score,0
ECB statements,ECB,2008-09-04,Aggregate net score,0
ECB statements,ECB,2008-10-02,Policy score,0
ECB statements,ECB,2008-10-02,Economic score,0
ECB statements,ECB,2008-10-02,Aggregate net score,0
ECB statements,ECB,2008-10-08,Policy score,0
ECB statements,ECB,2008-10-08,Economic score,0.1111111111111111
ECB statements,ECB,2008-10-08,Aggregate net score,0.1111111111111111
ECB statements,ECB,2008-10-15,Policy score,-0.16666666666666666
ECB statements,ECB,2008-10-15,Economic score,0
ECB statements,ECB,2008-10-15,Aggregate net score,-0.16666666666666666
ECB statements,ECB,2008-11-06,Policy score,0
ECB statements,ECB,2008-11-06,Economic score,0
ECB statements,ECB,2008-11-06,Aggregate net score,0
ECB statements,ECB,2008-12-04,Policy score,0
ECB statements,ECB,2008-12-04,Economic score,0
ECB statements,ECB,2008-12-04,Aggregate net score,0
ECB statements,ECB,2009-01-15,Policy score,0
ECB statements,ECB,2009-01-15,Economic score,0
ECB statements,ECB,2009-01-15,Aggregate net score,0
ECB statements,ECB,2009-02-05,Policy score,0
ECB statements,ECB,2009-02-05,Economic score,0
ECB statements,ECB,2009-02-05,Aggregate net score,0
ECB statements,ECB,2009-03-05,Policy score,0
ECB statements,ECB,2009-03-05,Economic score,0
ECB statements,ECB,2009-03-05,Aggregate net score,0
ECB statements,ECB,2009-04-02,Policy score,0
ECB statements,ECB,2009-04-02,Economic score,0
ECB statements,ECB,2009-04-02,Aggregate net score,0
ECB statements,ECB,2009-05-07,Policy score,0
ECB statements,ECB,2009-05-07,Economic score,0
ECB statements,ECB,2009-05-07,Aggregate net score,0
ECB statements,ECB,2009-06-04,Policy score,0
ECB statements,ECB,2009-06-04,Economic score,0
ECB statements,ECB,2009-06-04,Aggregate net score,0
ECB statements,ECB,2009-07-02,Policy score,0
ECB statements,ECB,2009-07-02,Economic score,0
ECB statements,ECB,2009-07-02,Aggregate net score,0
ECB statements,ECB,2009-08-06,Policy score,0
ECB statements,ECB,2009-08-06,Economic score,0
ECB statements,ECB,2009-08-06,Aggregate net score,0
ECB statements,ECB,2009-09-03,Policy score,0
ECB statements,ECB,2009-09-03,Economic score,0
ECB statements,ECB,2009-09-03,Aggregate net score,0
ECB statements,ECB,2009-10-08,Policy score,0
ECB statements,ECB,2009-10-08,Economic score,0
ECB statements,ECB,2009-10-08,Aggregate net score,0
ECB statements,ECB,2009-11-05,Policy score,0
ECB statements,ECB,2009-11-05,Economic score,0
ECB statements,ECB,2009-11-05,Aggregate net score,0
ECB statements,ECB,2009-12-03,Policy score,0
ECB statements,ECB,2009-12-03,Economic score,0
ECB statements,ECB,2009-12-03,Aggregate net score,0
ECB statements,ECB,2010-01-14,Policy score,0
ECB statements,ECB,2010-01-14,Economic score,0
ECB statements,ECB,2010-01-14,Aggregate net score,0
ECB statements,ECB,2010-02-04,Policy score,0
ECB statements,ECB,2010-02-04,Economic score,0
ECB statements,ECB,2010-02-04,Aggregate net score,0
ECB statements,ECB,2010-03-04,Policy score,0
ECB statements,ECB,2010-03-04,Economic score,0
ECB statements,ECB,2010-03-04,Aggregate net score,0
ECB statements,ECB,2010-04-08,Policy score,0
ECB statements,ECB,2010-04-08,Economic score,0
ECB statements,ECB,2010-04-08,Aggregate net score,0
ECB statements,ECB,2010-05-06,Policy score,0
ECB statements,ECB,2010-05-06,Economic score,0
ECB statements,ECB,2010-05-06,Aggregate net score,0
ECB statements,ECB,2010-06-10,Policy score,0
ECB statements,ECB,2010-06-10,Economic score,0
ECB statements,ECB,2010-06-10,Aggregate net score,0
ECB statements,ECB,2010-07-08,Policy score,0
ECB statements,ECB,2010-07-08,Economic score,0
ECB statements,ECB,2010-07-08,Aggregate net score,0
ECB statements,ECB,2010-08-05,Policy score,0
ECB statements,ECB,2010-08-05,Economic score,0
ECB statements,ECB,2010-08-05,Aggregate net score,0
ECB statements,ECB,2010-09-02,Policy score,0
ECB statements,ECB,2010-09-02,Economic score,0
ECB statements,ECB,2010-09-02,Aggregate net score,0
ECB statements,ECB,2010-10-07,Policy score,0
ECB statements,ECB,2010-10-07,Economic score,0
ECB statements,ECB,2010-10-07,Aggregate net score,0
ECB statements,ECB,2010-11-04,Policy score,0
ECB statements,ECB,2010-11-04,Economic score,0
ECB statements,ECB,2010-11-04,Aggregate net score,0
ECB statements,ECB,2010-12-02,Policy score,0
ECB statements,ECB,2010-12-02,Economic score,0
ECB statements,ECB,2010-12-02,Aggregate net score,0
ECB statements,ECB,2011-01-13,Policy score,0
ECB statements,ECB,2011-01-13,Economic score,0
ECB statements,ECB,2011-01-13,Aggregate net score,0
ECB statements,ECB,2011-02-03,Policy score,0
ECB statements,ECB,2011-02-03,Economic score,0
ECB statements,ECB,2011-02-03,Aggregate net score,0
ECB statements,ECB,2011-03-03,Policy score,0
ECB statements,ECB,2011-03-03,Economic score,0
ECB statements,ECB,2011-03-03,Aggregate net score,0
ECB statements,ECB,2011-04-07,Policy score,0
ECB statements,ECB,2011-04-07,Economic score,0
ECB statements,ECB,2011-04-07,Aggregate net score,0
ECB statements,ECB,2011-05-05,Policy score,0
ECB statements,ECB,2011-05-05,Economic score,0
ECB statements,ECB,2011-05-05,Aggregate net score,0
ECB statements,ECB,2011-06-09,Policy score,0
ECB statements,ECB,2011-06-09,Economic score,0
ECB statements,ECB,2011-06-09,Aggregate net score,0
ECB statements,ECB,2011-07-07,Policy score,0
ECB statements,ECB,2011-07-07,Economic score,0
ECB statements,ECB,2011-07-07,Aggregate net score,0
ECB statements,ECB,2011-08-04,Policy score,0
ECB statements,ECB,2011-08-04,Economic score,0
ECB statements,ECB,2011-08-04,Aggregate net score,0
ECB statements,ECB,2011-09-08,Policy score,0
ECB statements,ECB,2011-09-08,Economic score,0
ECB statements,ECB,2011-09-08,Aggregate net score,0
ECB statements,ECB,2011-10-06,Policy score,0
ECB statements,ECB,2011-10-06,Economic score,0
ECB statements,ECB,2011-10-06,Aggregate net score,0
ECB statements,ECB,2011-11-03,Policy score,0
ECB statements,ECB,2011-11-03,Economic score,0
ECB statements,ECB,2011-11-03,Aggregate net score,0
ECB statements,ECB,2011-12-08,Policy score,0
ECB statements,ECB,2011-12-08,Economic score,0
ECB statements,ECB,2011-12-08,Aggregate net score,0
ECB statements,ECB,2012-01-12,Policy score,0
ECB statements,ECB,2012-01-12,Economic score,0
ECB statements,ECB,2012-01-12,Aggregate net score,0
ECB statements,ECB,2012-02-09,Policy score,0
ECB statements,ECB,2012-02-09,Economic score,0
ECB statements,ECB,2012-02-09,Aggregate net score,0
ECB statements,ECB,2012-03-08,Policy score,0
ECB statements,ECB,2012-03-08,Economic score,0
ECB statements,ECB,2012-03-08,Aggregate net score,0
ECB statements,ECB,2012-04-04,Policy score,0
ECB statements,ECB,2012-04-04,Economic score,0
ECB statements,ECB,2012-04-04,Aggregate net score,0
ECB statements,ECB,2012-05-03,Policy score,0
ECB statements,ECB,2012-05-03,Economic score,0
ECB statements,ECB,2012-05-03,Aggregate net score,0
ECB statements,ECB,2012-06-06,Policy score,0
ECB statements,ECB,2012-06-06,Economic score,0
ECB statements,ECB,2012-06-06,Aggregate net score,0
ECB statements,ECB,2012-07-05,Policy score,0
ECB statements,ECB,2012-07-05,Economic score,0
ECB statements,ECB,2012-07-05,Aggregate net score,0
ECB statements,ECB,2012-08-02,Policy score,0
ECB statements,ECB,2012-08-02,Economic score,0
ECB statements,ECB,2012-08-02,Aggregate net score,0
ECB statements,ECB,2012-09-06,Policy score,0
ECB statements,ECB,2012-09-06,Economic score,0
ECB statements,ECB,2012-09-06,Aggregate net score,0
ECB statements,ECB,2012-10-04,Policy score,0
ECB statements,ECB,2012-10-04,Economic score,0
ECB statements,ECB,2012-10-04,Aggregate net score,0
ECB statements,ECB,2012-11-08,Policy score,0
ECB statements,ECB,2012-11-08,Economic score,0
ECB statements,ECB,2012-11-08,Aggregate net score,0
ECB statements,ECB,2012-12-06,Policy score,0
ECB statements,ECB,2012-12-06,Economic score,0
ECB statements,ECB,2012-12-06,Aggregate net score,0
ECB statements,ECB,2013-01-10,Policy score,0
ECB statements,ECB,2013-01-10,Economic score,0
ECB statements,ECB,2013-01-10,Aggregate net score,0
ECB statements,ECB,2013-02-07,Policy score,0
ECB statements,ECB,2013-02-07,Economic score,0
ECB statements,ECB,2013-02-07,Aggregate net score,0
ECB statements,ECB,2013-03-07,Policy score,0
ECB statements,ECB,2013-03-07,Economic score,0
ECB statements,ECB,2013-03-07,Aggregate net score,0
ECB statements,ECB,2013-04-04,Policy score,0
ECB statements,ECB,2013-04-04,Economic score,0
ECB statements,ECB,2013-04-04,Aggregate net score,0
ECB statements,ECB,2013-05-02,Policy score,0
ECB statements,ECB,2013-05-02,Economic score,0
ECB statements,ECB,2013-05-02,Aggregate net score,0
ECB statements,ECB,2013-06-06,Policy score,0
ECB statements,ECB,2013-06-06,Economic score,0
ECB statements,ECB,2013-06-06,Aggregate net score,0
ECB statements,ECB,2013-07-04,Policy score,0
ECB statements,ECB,2013-07-04,Economic score,0
ECB statements,ECB,2013-07-04,Aggregate net score,0
ECB statements,ECB,2013-08-01,Policy score,0
ECB statements,ECB,2013-08-01,Economic score,0
ECB statements,ECB,2013-08-01,Aggregate net score,0
ECB statements,ECB,2013-09-05,Policy score,0
ECB statements,ECB,2013-09-05,Economic score,0
ECB statements,ECB,2013-09-05,Aggregate net score,0
ECB statements,ECB,2013-10-02,Policy score,0
ECB statements,ECB,2013-10-02,Economic score,0
ECB statements,ECB,2013-10-02,Aggregate net score,0
ECB statements,ECB,2013-11-07,Policy score,0
ECB statements,ECB,2013-11-07,Economic score,0
ECB statements,ECB,2013-11-07,Aggregate net score,0
ECB statements,ECB,2013-12-05,Policy score,0
ECB statements,ECB,2013-12-05,Economic score,0
ECB statements,ECB,2013-12-05,Aggregate net score,0
ECB statements,ECB,2014-01-09,Policy score,0
ECB statements,ECB,2014-01-09,Economic score,0
ECB statements,ECB,2014-01-09,Aggregate net score,0
ECB statements,ECB,2014-02-06,Policy score,0
ECB statements,ECB,2014-02-06,Economic score,0
ECB statements,ECB,2014-02-06,Aggregate net score,0
ECB statements,ECB,2014-03-06,Policy score,0
ECB statements,ECB,2014-03-06,Economic score,0
ECB statements,ECB,2014-03-06,Aggregate net score,0
ECB statements,ECB,2014-04-03,Policy score,0
ECB statements,ECB,2014-04-03,Economic score,0
ECB statements,ECB,2014-04-03,Aggregate net score,0
ECB statements,ECB,2014-05-08,Policy score,0
ECB statements,ECB,2014-05-08,Economic score,0
ECB statements,ECB,2014-05-08,Aggregate net score,0
ECB statements,ECB,2014-06-05,Policy score,0
ECB statements,ECB,2014-06-05,Economic score,0
ECB statements,ECB,2014-06-05,Aggregate net score,0
ECB statements,ECB,2014-07-03,Policy score,0
ECB statements,ECB,2014-07-03,Economic score,0
ECB statements,ECB,2014-07-03,Aggregate net score,0
ECB statements,ECB,2014-08-07,Policy score,0
ECB statements,ECB,2014-08-07,Economic score,0
ECB statements,ECB,2014-08-07,Aggregate net score,0
ECB statements,ECB,2014-09-04,Policy score,0
ECB statements,ECB,2014-09-04,Economic score,0
ECB statements,ECB,2014-09-04,Aggregate net score,0
ECB statements,ECB,2014-10-02,Policy score,0
ECB statements,ECB,2014-10-02,Economic score,0
ECB statements,ECB,2014-10-02,Aggregate net score,0
ECB statements,ECB,2014-11-06,Policy score,0
ECB statements,ECB,2014-11-06,Economic score,0
ECB statements,ECB,2014-11-06,Aggregate net score,0
ECB statements,ECB,2014-12-04,Policy score,0
ECB statements,ECB,2014-12-04,Economic score,0
ECB statements,ECB,2014-12-04,Aggregate net score,0
ECB statements,ECB,2015-01-22,Policy score,0
ECB statements,ECB,2015-01-22,Economic score,0
ECB statements,ECB,2015-01-22,Aggregate net score,0
ECB statements,ECB,2015-03-05,Policy score,0
ECB statements,ECB,2015-03-05,Economic score,0
ECB statements,ECB,2015-03-05,Aggregate net score,0
ECB statements,ECB,2015-04-15,Policy score,0
ECB statements,ECB,2015-04-15,Economic score,0
ECB statements,ECB,2015-04-15,Aggregate net score,0
ECB statements,ECB,2015-06-03,Policy score,0
ECB statements,ECB,2015-06-03,Economic score,0
ECB statements,ECB,2015-06-03,Aggregate net score,0
ECB statements,ECB,2015-07-16,Policy score,0
ECB statements,ECB,2015-07-16,Economic score,0
ECB statements,ECB,2015-07-16,Aggregate net score,0
ECB statements,ECB,2015-09-03,Policy score,0
ECB statements,ECB,2015-09-03,Economic score,0
ECB statements,ECB,2015-09-03,Aggregate net score,0
ECB statements,ECB,2015-10-22,Policy score,0
ECB statements,ECB,2015-10-22,Economic score,0
ECB statements,ECB,2015-10-22,Aggregate net score,0
ECB statements,ECB,2015-12-03,Policy score,0
ECB statements,ECB,2015-12-03,Economic score,0
ECB statements,ECB,2015-12-03,Aggregate net score,0
ECB statements,ECB,2016-01-21,Policy score,0
ECB statements,ECB,2016-01-21,Economic score,0
ECB statements,ECB,2016-01-21,Aggregate net score,0
ECB statements,ECB,2016-03-10,Policy score,-0.2307692307692308
ECB statements,ECB,2016-03-10,Economic score,0
ECB statements,ECB,2016-03-10,Aggregate net score,-0.2307692307692308
ECB statements,ECB,2016-04-21,Policy score,-0.2307692307692308
ECB statements,ECB,2016-04-21,Economic score,0
ECB statements,ECB,2016-04-21,Aggregate net score,-0.2307692307692308
ECB statements,ECB,2016-06-02,Policy score,-0.16666666666666666
ECB statements,ECB,2016-06-02,Economic score,0
ECB statements,ECB,2016-06-02,Aggregate net score,-0.16666666666666666
ECB statements,ECB,2016-07-21,Policy score,-0.2857142857142857
ECB statements,ECB,2016-07-21,Economic score,-0.09090909090909093
ECB statements,ECB,2016-07-21,Aggregate net score,-0.3333333333333333
ECB statements,ECB,2016-09-08,Policy score,-0.2857142857142857
ECB statements,ECB,2016-09-08,Economic score,-0.09090909090909093
ECB statements,ECB,2016-09-08,Aggregate net score,-0.3333333333333333
ECB statements,ECB,2016-10-20,Policy score,-0.2857142857142857
ECB statements,ECB,2016-10-20,Economic score,-0.09090909090909093
ECB statements,ECB,2016-10-20,Aggregate net score,-0.3333333333333333
ECB statements,ECB,2016-12-08,Policy score,-0.5
ECB statements,ECB,2016-12-08,Economic score,-0.16666666666666666
ECB statements,ECB,2016-12-08,Aggregate net score,-0.5454545454545454
ECB statements,ECB,2017-01-19,Policy score,-0.47368421052631576
ECB statements,ECB,2017-01-19,Economic score,-0.16666666666666666
ECB statements,ECB,2017-01-19,Aggregate net score,-0.5238095238095238
ECB statements,ECB,2017-03-09,Policy score,-0.47368421052631576
ECB statements,ECB,2017-03-09,Economic score,-0.16666666666666666
ECB statements,ECB,2017-03-09,Aggregate net score,-0.5238095238095238
ECB statements,ECB,2017-04-27,Policy score,-0.47368421052631576
ECB statements,ECB,2017-04-27,Economic score,-0.16666666666666666
ECB statements,ECB,2017-04-27,Aggregate net score,-0.5238095238095238
ECB statements,ECB,2017-06-08,Policy score,-0.47368421052631576
ECB statements,ECB,2017-06-08,Economic score,-0.16666666666666666
ECB statements,ECB,2017-06-08,Aggregate net score,-0.5238095238095238
ECB statements,ECB,2017-07-20,Policy score,-0.47368421052631576
ECB statements,ECB,2017-07-20,Economic score,-0.16666666666666666
ECB statements,ECB,2017-07-20,Aggregate net score,-0.5238095238095238
ECB statements,ECB,2017-09-07,Policy score,-0.47368421052631576
ECB statements,ECB,2017-09-07,Economic score,-0.16666666666666666
ECB statements,ECB,2017-09-07,Aggregate net score,-0.5238095238095238
ECB statements,ECB,2017-10-26,Policy score,-0.5454545454545454
ECB statements,ECB,2017-10-26,Economic score,-0.16666666666666666
ECB statements,ECB,2017-10-26,Aggregate net score,-0.5833333333333334
ECB statements,ECB,2017-12-14,Policy score,-0.5238095238095238
ECB statements,ECB,2017-12-14,Economic score,-0.16666666666666666
ECB statements,ECB,2017-12-14,Aggregate net score,-0.5652173913043478
ECB statements,ECB,2018-01-25,Policy score,-0.5238095238095238
ECB statements,ECB,2018-01-25,Economic score,-0.16666666666666666
ECB statements,ECB,2018-01-25,Aggregate net score,-0.5652173913043478
ECB statements,ECB,2018-03-08,Policy score,-0.5238095238095238
ECB statements,ECB,2018-03-08,Economic score,-0.09090909090909093
ECB statements,ECB,2018-03-08,Aggregate net score,-0.5454545454545454
ECB statements,ECB,2018-04-26,Policy score,-0.5238095238095238
ECB statements,ECB,2018-04-26,Economic score,-0.09090909090909093
ECB statements,ECB,2018-04-26,Aggregate net score,-0.5454545454545454
ECB statements,ECB,2018-06-14,Policy score,-0.5833333333333334
ECB statements,ECB,2018-06-14,Economic score,0
ECB statements,ECB,2018-06-14,Aggregate net score,-0.5384615384615384
ECB statements,ECB,2018-07-26,Policy score,-0.5454545454545454
ECB statements,ECB,2018-07-26,Economic score,0
ECB statements,ECB,2018-07-26,Aggregate net score,-0.5454545454545454
ECB statements,ECB,2018-09-13,Policy score,-0.5454545454545454
ECB statements,ECB,2018-09-13,Economic score,0
ECB statements,ECB,2018-09-13,Aggregate net score,-0.5454545454545454
ECB statements,ECB,2018-10-25,Policy score,-0.5
ECB statements,ECB,2018-10-25,Economic score,0
ECB statements,ECB,2018-10-25,Aggregate net score,-0.5
ECB statements,ECB,2018-12-13,Policy score,-0.4117647058823529
ECB statements,ECB,2018-12-13,Economic score,0
ECB statements,ECB,2018-12-13,Aggregate net score,-0.4117647058823529
ECB statements,ECB,2019-01-24,Policy score,-0.3333333333333333
ECB statements,ECB,2019-01-24,Economic score,0
ECB statements,ECB,2019-01-24,Aggregate net score,-0.3333333333333333
ECB statements,ECB,2019-03-07,Policy score,-0.47368421052631576
ECB statements,ECB,2019-03-07,Economic score,0
ECB statements,ECB,2019-03-07,Aggregate net score,-0.47368421052631576
ECB statements,ECB,2019-04-10,Policy score,-0.3333333333333333
ECB statements,ECB,2019-04-10,Economic score,0
ECB statements,ECB,2019-04-10,Aggregate net score,-0.3333333333333333
ECB statements,ECB,2019-06-06,Policy score,-0.375
ECB statements,ECB,2019-06-06,Economic score,0
ECB statements,ECB,2019-06-06,Aggregate net score,-0.375
ECB statements,ECB,2019-07-25,Policy score,-0.5
ECB statements,ECB,2019-07-25,Economic score,0
ECB statements,ECB,2019-07-25,Aggregate net score,-0.5
ECB statements,ECB,2019-09-12,Policy score,-0.5238095238095238
ECB statements,ECB,2019-09-12,Economic score,0.09090909090909093
ECB statements,ECB,2019-09-12,Aggregate net score,-0.4545454545454546
ECB statements,ECB,2019-10-24,Policy score,-0.375
ECB statements,ECB,2019-10-24,Economic score,0.09090909090909093
ECB statements,ECB,2019-10-24,Aggregate net score,-0.29411764705882354
ECB statements,ECB,2019-12-12,Policy score,-0.375
ECB statements,ECB,2019-12-12,Economic score,0.09090909090909093
ECB statements,ECB,2019-12-12,Aggregate net score,-0.29411764705882354
ECB statements,ECB,2020-01-23,Policy score,-0.375
